gene,cluster,p_val,avg_logFC,pct.1,pct.2,p_val_adj
ACTA2,2,4.1816812027484825e-4,0.030085910847954173,0.163,0.077,1
KHSRP,2,4.1839418481257436e-4,0.0632977045716126,0.61,0.399,1
MTHFD2L,2,4.19975081021492e-4,-0.2198495275384213,0.407,0.476,1
SLC2A6,2,4.2363593998381215e-4,0.022894862823572476,0.134,0.058,1
MELTF-AS1,2,4.2434629137780516e-4,0.01213644488442936,0.221,0.113,1
EBAG9,2,4.2567517941051024e-4,-0.2402437505451459,0.442,0.497,1
LST1,2,4.268679007190804e-4,-0.07707256901637904,0.122,0.049,1
CLSTN1,2,4.290801533095834e-4,-0.2190801039154247,0.419,0.485,1
DEPTOR,2,4.3100613731164426e-4,-0.10202295330432123,0.035,0.125,1
RERG,2,4.3144118772076587e-4,-0.14804736055147016,0.099,0.204,1
PAG1,2,4.370205065560175e-4,-0.15488563432578012,0.087,0.191,1
MPG,2,4.3948868430683746e-4,0.06987251168201714,0.738,0.512,1
NINL,2,4.3952456513703613e-4,0.022420287313728096,0.238,0.128,1
INTU,2,4.404274758879325e-4,0.06465952163392386,0.343,0.205,1
PPP3CA,2,4.406590851452032e-4,0.11607704417442355,0.448,0.296,1
MIR4435-2HG,2,4.4361621332181955e-4,-0.15790348419234526,0.07,0.169,1
UBR7,2,4.44417779259686e-4,0.035829133652482026,0.174,0.085,1
SLC7A7,2,4.463697627380408e-4,-0.12776533098257073,0.052,0.15,1
PRR3,2,4.477035563972006e-4,0.03525215847948471,0.343,0.206,1
HDAC8,2,4.4781877472108167e-4,0.03668676119937764,0.326,0.194,1
CASD1,2,4.485840517459439e-4,0.022327903104169572,0.291,0.164,1
TRIO,2,4.4934400461570995e-4,0.020436638832618925,0.267,0.147,1
B4GALT5,2,4.5030671615511983e-4,0.03865950604068752,0.331,0.199,1
MRVI1,2,4.5044701222666497e-4,0.036081340731046845,0.11,0.044,1
LEPROTL1,2,4.5066610739046253e-4,0.05040277879770788,0.459,0.292,1
CDH24,2,4.515922975086708e-4,0.02099520011322957,0.198,0.101,1
EPB41L5,2,4.523454720614467e-4,-0.25534438417710853,0.477,0.516,1
RYK,2,4.526186292175642e-4,0.03774809706465457,0.413,0.259,1
WDR5,2,4.5425516030178094e-4,0.04397225199739985,0.262,0.146,1
DOK1,2,4.554078334123214e-4,-0.1848591110833981,0.18,0.291,1
ZNF579,2,4.5601502947497605e-4,0.05292923334393196,0.297,0.174,1
GSTCD,2,4.591253644473802e-4,0.04565723789076949,0.192,0.1,1
ZC3H10,2,4.5950754100908806e-4,0.0452517392909004,0.18,0.09,1
CNOT10,2,4.596450965221071e-4,0.031072686405985622,0.331,0.196,1
FRMD6-AS1,2,4.604927747145428e-4,0.01892191115818849,0.203,0.103,1
SIRT6,2,4.617588883755569e-4,0.021968908168473827,0.297,0.169,1
SPAST,2,4.6220190447359674e-4,0.0485271100073332,0.32,0.186,1
AKAP9,2,4.6250153188215354e-4,-0.23069693715341233,0.744,0.723,1
TTC39C,2,4.6336704786066846e-4,0.041961171190796044,0.14,0.063,1
B3GALT4,2,4.6930378068913667e-4,-0.1702450942441581,0.087,0.189,1
ING1,2,4.694826496378594e-4,0.015726274282734792,0.285,0.159,1
THY1,2,4.6978443178565156e-4,0.035022808144151096,0.18,0.088,1
GFOD2,2,4.6979484718902265e-4,0.04099856136889021,0.308,0.182,1
ITSN2,2,4.698016881950349e-4,-0.21890915153827434,0.244,0.342,1
ZFP90,2,4.723942044527781e-4,0.006750940689860346,0.378,0.224,1
FAM57A,2,4.734506929235595e-4,0.04453768213647748,0.238,0.132,1
CBWD3,2,4.758750009730516e-4,0.020684449200242053,0.203,0.104,1
DCTPP1,2,4.7776809787299096e-4,0.057660647970563805,0.587,0.398,1
ASB16-AS1,2,4.780207943066278e-4,0.043010091141425816,0.25,0.139,1
DUT,2,4.783863925648594e-4,0.16329203369494216,0.895,0.746,1
NUP107,2,4.7851204089999205e-4,0.022561413123937973,0.39,0.242,1
MRPL30,2,4.8201550998939986e-4,0.04285509634337828,0.413,0.257,1
POM121,2,4.8279341235145905e-4,0.0500445194273568,0.366,0.229,1
LZIC,2,4.831030488876031e-4,0.06343235648774401,0.43,0.275,1
LRFN4,2,4.834795452684663e-4,-0.19684916535714655,0.169,0.274,1
SFSWAP,2,4.856299844656851e-4,0.04288342839467307,0.459,0.288,1
ST3GAL3,2,4.8631015551316804e-4,0.027360408036106926,0.221,0.115,1
ERGIC2,2,4.887663357735519e-4,-0.2079061393521635,0.581,0.617,1
CHD6,2,4.899197037492873e-4,0.06559029220085988,0.564,0.37,1
TUBA1C,2,4.927866627622006e-4,0.07950303645191692,0.494,0.328,1
FAM86B1,2,4.965355989318831e-4,0.038077724860679785,0.215,0.113,1
CCND1,2,4.970464477409601e-4,0.04246033598146448,0.459,0.286,1
KANSL1,2,4.973188211296772e-4,0.06502151090653924,0.424,0.273,1
DNAAF4,2,5.000581144858698e-4,0.014051730780386407,0.256,0.141,1
PAFAH1B1,2,5.007496235080084e-4,-0.24034365730827223,0.576,0.579,1
NEBL-AS1,2,5.046234473095859e-4,-0.1175314893667099,0.052,0.147,1
RNF8,2,5.050815498680734e-4,0.04143815798708381,0.366,0.221,1
HSD17B14,2,5.087128002419926e-4,-0.17638891188515476,0.122,0.228,1
TRPM3,2,5.110440422613486e-4,-0.12490130248090853,0.07,0.169,1
IGDCC4,2,5.118525993808745e-4,0.01860450327115941,0.145,0.066,1
DHTKD1,2,5.126447812969341e-4,0.03500820789332945,0.297,0.172,1
AEBP1,2,5.14137032677157e-4,0.010346161421171646,0.401,0.247,1
GAB1,2,5.145757557719483e-4,0.035199897914763086,0.128,0.056,1
AP2B1,2,5.149720166484279e-4,0.0611106543734648,0.645,0.448,1
ROMO1,2,5.152384562277093e-4,0.12888342734090563,0.831,0.701,1
FAF1,2,5.177096851827297e-4,0.02957921555975261,0.198,0.101,1
CHCHD3,2,5.206564235894631e-4,0.07922776984932933,0.663,0.465,1
MICAL3,2,5.209801466096019e-4,0.035688825246345514,0.151,0.07,1
BBS7,2,5.231618938286394e-4,0.023732736141163724,0.256,0.142,1
CD320,2,5.253066983626909e-4,0.0666535961811961,0.599,0.401,1
CASP2,2,5.261261234176787e-4,0.04982532791373681,0.372,0.234,1
RNF166,2,5.262683681000873e-4,0.05235895059676053,0.238,0.133,1
USP48,2,5.281829121467456e-4,0.015972195217996255,0.424,0.261,1
GMNN,2,5.283656741860228e-4,0.05235384234282575,0.39,0.241,1
ADSS,2,5.310289264850074e-4,0.0438251250035,0.436,0.275,1
RAI1,2,5.316126776909908e-4,0.05788471119986821,0.273,0.157,1
APTX,2,5.343685659749242e-4,0.026394523659860836,0.407,0.249,1
ATAD3A,2,5.346440258100856e-4,0.026155323703728195,0.297,0.169,1
RAVER2,2,5.360751612234256e-4,0.02227107462451227,0.157,0.073,1
RGS17,2,5.372354855273998e-4,0.04029134882592256,0.11,0.045,1
NR2F2-AS1,2,5.39969044860277e-4,0.05280961778682647,0.57,0.379,1
ROGDI,2,5.429985487186885e-4,0.03605096820152698,0.337,0.204,1
DBNDD1,2,5.43772753188005e-4,0.049380160659333594,0.192,0.1,1
PSPH,2,5.438063783899847e-4,0.0518989082105957,0.32,0.193,1
MRPL33,2,5.47939031369065e-4,-0.15140902711860948,0.837,0.815,1
NBPF9,2,5.497951033308353e-4,0.016214042887842034,0.227,0.119,1
NOTCH4,2,5.57165676990283e-4,0.026887442318472284,0.105,0.041,1
FUNDC2,2,5.582096334547196e-4,0.06587888424641986,0.64,0.452,1
ZSCAN32,2,5.594346209276615e-4,0.029215827912308936,0.186,0.093,1
FKBP1A,2,5.602285784642312e-4,-0.16608765672886272,0.948,0.931,1
ACSL3,2,5.616006111944422e-4,-0.24195507776749064,0.517,0.54,1
SF3B6,2,5.649494297298443e-4,-0.1666726530686118,0.977,0.918,1
FGD6,2,5.660657511788868e-4,0.027449940556045764,0.14,0.063,1
DHRS7,2,5.673261870149544e-4,0.05285285246748295,0.407,0.261,1
PDSS1,2,5.676055429080406e-4,0.03609623247954499,0.11,0.045,1
ESD,2,5.710850942654478e-4,-0.15967603852204326,0.901,0.858,1
DDX55,2,5.743363906862015e-4,0.012474701054039666,0.192,0.097,1
MRPS25,2,5.743940864528368e-4,0.07631031729985482,0.517,0.346,1
GALM,2,5.765469047199479e-4,0.043354310659995024,0.244,0.134,1
MASTL,2,5.767095486461938e-4,0.030926476665494917,0.14,0.063,1
PKDCC,2,5.790612569084754e-4,0.019433449914333267,0.25,0.139,1
DET1,2,5.794081045916476e-4,0.0069499780545763945,0.215,0.111,1
INTS4,2,5.797729347858391e-4,0.01575213901472032,0.209,0.109,1
KCNJ8,2,5.815996447887911e-4,0.019418277858772127,0.157,0.073,1
ERBB4,2,5.833689852572233e-4,-0.1307335100476865,0.093,0.201,1
PLPP3,2,5.847083931948464e-4,-0.218107307316862,0.459,0.532,1
TXNL1,2,5.852261136556833e-4,0.07491185896705699,0.82,0.607,1
LAMP1,2,5.896665325191663e-4,-0.2552157354048345,0.5,0.546,1
ADK,2,5.899809660890648e-4,0.029126699535659023,0.331,0.199,1
FMC1,2,5.961973508599993e-4,-0.2271878418692751,0.634,0.642,1
GTF2I,2,5.979737869723889e-4,0.11863669364812846,0.919,0.782,1
SKA2,2,5.979979992502372e-4,0.10287909952801222,0.715,0.547,1
ARHGDIA,2,6.023668621700053e-4,-0.23922362740529413,0.686,0.662,1
ZNF445,2,6.041371264888807e-4,0.012666192701054152,0.366,0.219,1
RYBP,2,6.107661571604096e-4,0.04612107648443531,0.436,0.277,1
KATNAL1,2,6.139893630466967e-4,0.03302001264235233,0.18,0.092,1
USP7,2,6.145442298678839e-4,0.013848704592889005,0.401,0.243,1
ANKRD13D,2,6.169859509781575e-4,0.05528378392617467,0.407,0.255,1
MLF1,2,6.170131140565749e-4,-0.011172834673697063,0.459,0.289,1
COPS9,2,6.187767572436161e-4,0.1420147351968093,0.942,0.809,1
SNRNP48,2,6.220269881314966e-4,0.02248150423686905,0.256,0.143,1
ZNF680,2,6.246727004790575e-4,0.024265996917435362,0.227,0.122,1
SETDB2,2,6.253068677087534e-4,0.05187213224559836,0.291,0.172,1
NOP58,2,6.269034745407648e-4,0.05138047571224874,0.535,0.347,1
OCIAD2,2,6.288710556186571e-4,0.07772526500028987,0.802,0.62,1
FDFT1,2,6.290755427088903e-4,0.09916225700395176,0.686,0.468,1
CC2D2A,2,6.290821029647795e-4,0.01834846741738491,0.355,0.213,1
CAVIN3,2,6.301429177252968e-4,0.05705634455865219,0.291,0.17,1
DDA1,2,6.345333718804841e-4,-0.24019157997117757,0.494,0.54,1
ZC3H4,2,6.34668243127512e-4,0.04202548952614582,0.314,0.183,1
C15orf61,2,6.351153947090363e-4,-0.21413305348714007,0.523,0.561,1
OGFOD1,2,6.352669134614564e-4,0.04612300839947776,0.203,0.107,1
HNMT,2,6.365569022643594e-4,0.0028651753097750643,0.215,0.112,1
LINS1,2,6.385114423564102e-4,0.031181942148598957,0.221,0.119,1
KIAA0895L,2,6.38784745399128e-4,0.020196578037420643,0.244,0.134,1
SNHG18,2,6.406788518804959e-4,0.03620411598329504,0.424,0.273,1
ANKRD11,2,6.418335931429451e-4,0.0811939652894903,0.797,0.56,1
SRP9,2,6.466478883708202e-4,0.10071258190265575,0.983,0.958,1
CELF4,2,6.525767672841037e-4,0.023499405962585457,0.174,0.086,1
CCR10,2,6.541738600736736e-4,0.011883887596955578,0.43,0.269,1
C8orf88,2,6.582190338562631e-4,0.027471880281169245,0.128,0.056,1
UTF1,2,6.591907113298826e-4,0.02775804804511205,0.105,0.042,1
NDUFB9,2,6.609164872862531e-4,-0.2186353834363921,0.907,0.889,1
AIFM1,2,6.619467797424831e-4,-0.22157891244730565,0.308,0.396,1
TGFBR1,2,6.648984114459753e-4,0.04193834679832312,0.297,0.173,1
DERA,2,6.765013876165645e-4,0.03222689271193413,0.424,0.273,1
CEP131,2,6.772451515620273e-4,0.03838788432059141,0.174,0.087,1
DGKH,2,6.816489095827353e-4,0.05920468366194592,0.186,0.097,1
SPSB4,2,6.82722035412535e-4,0.03371188897650246,0.302,0.177,1
BAG4,2,6.84102119818486e-4,0.03681474266769014,0.308,0.183,1
IGSF10,2,6.850635205183261e-4,0.025603602354430377,0.279,0.162,1
NFE2L2,2,6.887300899040177e-4,-0.22954630671235177,0.384,0.455,1
NSUN6,2,6.902301856196607e-4,0.040507470455397904,0.297,0.175,1
PHKA2,2,6.911022239907725e-4,0.010708209467899799,0.267,0.151,1
ARHGAP18,2,6.925435213444323e-4,-0.11462096954676118,0.047,0.136,1
HENMT1,2,6.973456093636906e-4,0.04899465354858726,0.134,0.061,1
FARS2,2,6.996480725014726e-4,0.024752580805995822,0.256,0.142,1
NDUFB4,2,7.040468575805704e-4,-0.1353745686861474,0.93,0.889,1
HDAC7,2,7.0463763644537e-4,0.06184563151242772,0.401,0.262,1
ARID1A,2,7.077488823265463e-4,0.07610715720139127,0.657,0.461,1
PPM1G,2,7.107232800115656e-4,0.08716840385450975,0.744,0.537,1
URI1,2,7.129599392522559e-4,0.06697461450612796,0.477,0.318,1
PHACTR4,2,7.161894748122046e-4,-0.29163865910687664,0.523,0.542,1
FAM173B,2,7.16375312744037e-4,0.03058022934884355,0.227,0.126,1
THUMPD3,2,7.216794687121081e-4,0.025318005090232937,0.39,0.239,1
CCDC40,2,7.243469156844332e-4,0.028635281387405752,0.128,0.057,1
SMCO4,2,7.293078603024199e-4,0.15695059273736245,0.651,0.517,1
KIF21A,2,7.305770838683614e-4,0.010809830877915177,0.279,0.159,1
RAB11FIP4,2,7.329159599343566e-4,0.03829661749516206,0.122,0.054,1
SAMD13,2,7.347057596265538e-4,0.029777685000272176,0.14,0.064,1
RARS,2,7.378132632998125e-4,0.045696413801662006,0.453,0.298,1
POMZP3,2,7.401634736960573e-4,-4.614729383445801e-4,0.122,0.051,1
KLK6,2,7.427926136104569e-4,-0.25684467018341556,0.326,0.414,1
C16orf46,2,7.432596186067236e-4,0.014017119916554618,0.151,0.071,1
MYL3,2,7.453539899635861e-4,-0.14296761190830093,0.087,0.185,1
SLC35E2A,2,7.456679893853289e-4,0.01827984109156442,0.128,0.056,1
CSNK1G1,2,7.471688913300027e-4,0.030887979348967934,0.238,0.132,1
SEC61A2,2,7.484072450942279e-4,0.036268217693076504,0.203,0.107,1
TSPAN13,2,7.539597612518087e-4,0.05143649270760339,0.174,0.09,1
ADSSL1,2,7.552163560552605e-4,0.025547792022157262,0.209,0.111,1
STAM-AS1,2,7.552807335017936e-4,0.014017568778128056,0.163,0.079,1
CCNDBP1,2,7.580096784826841e-4,-0.2341853873161421,0.349,0.425,1
SH3GLB1,2,7.589694087497084e-4,-0.22456390695003198,0.529,0.563,1
SCAF4,2,7.595207071247482e-4,0.038488238463998375,0.419,0.264,1
GKAP1,2,7.61187686975908e-4,0.04077103649237673,0.326,0.197,1
RNF168,2,7.613135245223409e-4,0.03133931161757553,0.442,0.281,1
EXOSC3,2,7.621720521331059e-4,0.01735154214141485,0.36,0.214,1
POLR3D,2,7.631017562234319e-4,0.02468483469348981,0.337,0.204,1
TIAM2,2,7.633574086884976e-4,0.05025238812782058,0.18,0.093,1
ELMOD2,2,7.655258053642414e-4,0.03473091821717514,0.285,0.166,1
ZNF689,2,7.677324078631389e-4,0.029251315164000175,0.349,0.214,1
SLBP,2,7.709397183246668e-4,-0.23188722536159478,0.634,0.627,1
LRRC40,2,7.710568053251737e-4,0.028601006143090787,0.203,0.108,1
GRB10,2,7.711864395223239e-4,0.021052571731403943,0.14,0.064,1
CARMN,2,7.716747558130314e-4,0.022667737163844875,0.105,0.042,1
LRP3,2,7.745105760551143e-4,0.052441044198795875,0.169,0.085,1
TCEANC2,2,7.783101727774296e-4,0.0385353694237485,0.18,0.092,1
AHDC1,2,7.820981669360411e-4,-0.23706898073543142,0.355,0.425,1
PTPRK,2,7.844860463700331e-4,0.051260554375732736,0.203,0.109,1
QDPR,2,7.856053548446517e-4,0.045192432949483996,0.523,0.352,1
NAA20,2,7.893944913685548e-4,-0.2643822935804039,0.506,0.534,1
CHERP,2,7.934623417436427e-4,0.0045911822819832415,0.36,0.217,1
BAD,2,7.937467856926633e-4,-0.19450271141680986,0.715,0.689,1
ELK1,2,7.938829486192867e-4,0.04398020785562526,0.32,0.194,1
TXNL4A,2,7.974928131508611e-4,0.08000836360370955,0.669,0.468,1
ZNF568,2,8.007536489813847e-4,0.04006534428624789,0.267,0.156,1
LLGL2,2,8.027010893755741e-4,-0.12248252133169435,0.099,0.2,1
CRELD1,2,8.035689050585447e-4,-0.193475485555526,0.209,0.31,1
TBC1D8,2,8.039029146003697e-4,0.020909062213833242,0.105,0.042,1
COL4A2,2,8.04128016746667e-4,-0.24931809978105524,0.698,0.673,1
CAPN7,2,8.065824119178718e-4,-0.17302865659821978,0.221,0.328,1
NBEA,2,8.08223891104781e-4,0.02159683902051994,0.151,0.072,1
ATP1B2,2,8.089271002830518e-4,0.039743940672332945,0.221,0.122,1
CERS2,2,8.13777558624603e-4,-0.22210418723578979,0.448,0.504,1
GEMIN2,2,8.145891445036706e-4,-0.007745313083445546,0.221,0.116,1
PDE6G,2,8.155801317612702e-4,0.030715794310064402,0.11,0.046,1
TNFRSF1A,2,8.184308248908314e-4,-0.23393157985818241,0.576,0.579,1
CERCAM,2,8.206526252310431e-4,0.006292213757029208,0.517,0.335,1
NACC2,2,8.25076913143287e-4,-0.1307459213603567,0.07,0.163,1
KCTD1,2,8.259246113669226e-4,0.013178619926116561,0.186,0.094,1
TSC22D1,2,8.259916511146178e-4,-0.22262098175627476,0.965,0.922,1
CEP162,2,8.2638652724341e-4,0.05683526644429823,0.291,0.173,1
DCP1A,2,8.304127177862369e-4,0.021379703711066483,0.419,0.263,1
NUDT15,2,8.305951335351558e-4,0.027324914507131842,0.378,0.231,1
UBQLN1,2,8.326931037304699e-4,0.03342861773103861,0.535,0.356,1
UBR5,2,8.361939361319418e-4,0.01865176641850269,0.465,0.294,1
CHMP6,2,8.366073688163894e-4,0.012138904939089201,0.302,0.173,1
HSD17B1,2,8.368050835380607e-4,0.0407941240349019,0.198,0.105,1
BAG1,2,8.394777591996634e-4,-0.1889246509807465,0.622,0.648,1
TM4SF4,2,8.401002103611453e-4,-0.1055707507969065,0.035,0.122,1
TP53TG1,2,8.405254241173963e-4,0.04999599861136261,0.663,0.449,1
C16orf70,2,8.567261359066294e-4,0.002776870639228657,0.151,0.071,1
ZFP62,2,8.590389632017407e-4,0.012596960783838262,0.256,0.144,1
UBXN6,2,8.639599806511972e-4,-0.2427411516789466,0.552,0.566,1
MORC2-AS1,2,8.642497778348942e-4,0.05657012202124928,0.273,0.161,1
LRRC58,2,8.648151082696131e-4,0.030940168426923986,0.483,0.312,1
SPCS3,2,8.670014468542479e-4,-0.22506465329753378,0.349,0.433,1
TNNI3,2,8.680855240703718e-4,0.034058498778812465,0.186,0.098,1
CCHCR1,2,8.688442129724128e-4,0.024960332314897277,0.285,0.166,1
THAP2,2,8.722074203709187e-4,0.03552747961174266,0.297,0.176,1
KIFAP3,2,8.743878664093048e-4,0.02642393795255038,0.331,0.199,1
LURAP1L,2,8.753668461016567e-4,0.04814112249401892,0.267,0.156,1
CEP68,2,8.790911926620891e-4,0.03760571667634513,0.349,0.217,1
RSRC2,2,8.804825769631499e-4,-0.2353171254492904,0.831,0.78,1
PSMC5,2,8.832006057717016e-4,-0.20451398732288228,0.709,0.721,1
SELENOI,2,8.83832965247887e-4,0.01515877948806129,0.151,0.072,1
BEX2,2,8.846729603065308e-4,-0.2435784537093051,0.709,0.682,1
MTIF2,2,8.876312150373831e-4,0.037572779564841174,0.378,0.235,1
COL4A1,2,8.900611354427094e-4,-0.26740261315071606,0.442,0.489,1
HPN,2,8.937819454549062e-4,-0.15919749689559065,0.035,0.118,1
OAT,2,8.974482613204323e-4,0.007767800809129338,0.273,0.154,1
FBXO10,2,9.025625890645739e-4,0.019776924767336515,0.122,0.054,1
DUSP9,2,9.035366584732857e-4,-3.962283381923615e-4,0.477,0.297,1
PDCD6,2,9.035910861250191e-4,-0.17677918218925892,0.797,0.759,1
UNC5C,2,9.047310166986538e-4,0.03561758758049788,0.448,0.291,1
SLC26A2,2,9.056442579012652e-4,0.013252310026887287,0.36,0.221,1
MPC1,2,9.107890713917367e-4,-0.23393196791129078,0.453,0.504,1
CEP63,2,9.116944540696203e-4,0.03420846393933705,0.413,0.263,1
ZBTB10,2,9.121079971881273e-4,-0.27504805626135753,0.465,0.49,1
ALG5,2,9.127741019443161e-4,-0.24742489635072368,0.5,0.533,1
RUVBL2,2,9.175551024742644e-4,0.04469315521432565,0.564,0.378,1
RNF114,2,9.200033115876204e-4,-0.2610865979819413,0.506,0.529,1
MLF2,2,9.225160203250497e-4,-0.15024348965713075,0.93,0.891,1
WDR61,2,9.263178235008223e-4,0.04365741297611658,0.581,0.391,1
LRMDA,2,9.272364009762559e-4,-0.18444196535011978,0.163,0.262,1
SLC7A11,2,9.281491068484594e-4,0.028208324801711357,0.122,0.054,1
HPF1,2,9.284082331962864e-4,0.007064007674788209,0.564,0.366,1
ARNT2,2,9.36357332905818e-4,0.04612027161161007,0.227,0.125,1
SUZ12,2,9.364880522834255e-4,0.04480181027048924,0.517,0.353,1
SLK,2,9.368278846602113e-4,-0.20146491397409683,0.244,0.339,1
CDK8,2,9.394888139791074e-4,0.040815087985971166,0.285,0.171,1
DNM1L,2,9.395169484084121e-4,0.06140150242122744,0.529,0.36,1
ZW10,2,9.467926366098732e-4,0.01917303686062566,0.174,0.088,1
PSIP1,2,9.496867158253735e-4,0.09669272865087264,0.773,0.612,1
ERCC1,2,9.501076168735186e-4,0.07677129146667361,0.692,0.505,1
ALDH7A1,2,9.518569359421566e-4,0.042565465530203794,0.512,0.346,1
DERL2,2,9.588263293867253e-4,-0.21331820099836696,0.343,0.431,1
PSMD10,2,9.594917209199201e-4,0.046395231530408865,0.552,0.379,1
FAM227B,2,9.604395721775022e-4,0.012369374524699772,0.157,0.076,1
LCN12,2,9.642588957459054e-4,-0.1112298934593529,0.058,0.149,1
DPH2,2,9.698129494872536e-4,0.05161641424393823,0.233,0.13,1
PLCB1,2,9.721547944019613e-4,-0.213491628684354,0.256,0.346,1
SMARCA5,2,9.791347828893577e-4,0.09093246148850975,0.698,0.506,1
KLHL5,2,9.791845871772358e-4,0.04729494921724625,0.233,0.13,1
SRP72,2,9.80513656636039e-4,0.06827465461630544,0.715,0.515,1
PGM3,2,9.832839663042388e-4,0.027064881955167,0.267,0.154,1
BMI1,2,9.834376452786083e-4,0.03625848540573215,0.326,0.198,1
PHF8,2,9.859075531729843e-4,0.024685018898134264,0.203,0.108,1
PABPC4,2,9.862227909355422e-4,0.07319721230721488,0.558,0.385,1
SNX8,2,9.932197610161308e-4,-0.15394043499823162,0.11,0.208,1
RANGAP1,2,9.97403428669109e-4,0.035079855518771616,0.221,0.122,1
NUDT6,2,9.98212591436368e-4,0.04144077946678906,0.157,0.078,1
NT5C3B,2,9.99651040643243e-4,0.0983020004438051,0.802,0.596,1
TMEM208,2,9.99885085742146e-4,-0.2120177382017363,0.692,0.666,1
CALY,2,0.0010006953685657352,0.02020426551153079,0.192,0.1,1
PLAA,2,0.0010007898861681172,0.015790192283378662,0.314,0.188,1
RNF130,2,0.0010024925583407166,0.024276236790426176,0.529,0.343,1
TMEM203,2,0.0010051721781177056,0.055837506948384685,0.488,0.334,1
PIP4K2B,2,0.0010084917348392322,0.044409495653521536,0.32,0.196,1
DLG1,2,0.0010086713461024599,0.04069821467576712,0.494,0.319,1
GOT2,2,0.0010091940775919484,0.053138023546827506,0.43,0.278,1
CPOX,2,0.0010102256686303154,0.005577734387573349,0.174,0.087,1
MIF,2,0.0010107051238184923,0.15985831829984387,0.924,0.87,1
SLC2A3,2,0.0010123321123517055,0.02497462317241511,0.157,0.077,1
EFCAB1,2,0.0010125027814371446,-0.003170680149610347,0.151,0.071,1
EID1,2,0.0010138701431005633,-0.16398272448360296,0.983,0.966,1
IGF2BP2,2,0.0010140725483850743,-0.16088266420134079,0.831,0.795,1
ARHGEF16,2,0.0010221534579515567,-0.1036278994353098,0.029,0.108,1
PROSER1,2,0.0010243450098869674,0.00866292342360056,0.233,0.129,1
IL18,2,0.0010261691840578225,-0.132675947136092,0.035,0.119,1
MRM2,2,0.0010263090283721575,0.025428652017053077,0.459,0.298,1
SMG7,2,0.0010297397245480626,0.04362472553366045,0.331,0.207,1
SLC38A9,2,0.0010342450992174715,0.03241762208496671,0.18,0.093,1
MZT1,2,0.0010419934926392874,0.02131370823995543,0.5,0.328,1
MMP16,2,0.0010455952828242446,-0.011155686749293306,0.163,0.079,1
NAALAD2,2,0.0010458972256937457,0.03347293470346554,0.14,0.065,1
ERLEC1,2,0.0010470470487510932,-0.22802437688630461,0.645,0.626,1
RANGRF,2,0.0010516547992007648,0.044023546423446025,0.547,0.357,1
ZNF564,2,0.0010537037138447967,0.019618413511386372,0.11,0.046,1
ZNF230,2,0.0010540630570410867,0.022905478282336016,0.134,0.061,1
TMEM68,2,0.0010544637537197332,0.04299652845890731,0.355,0.224,1
MRPL41,2,0.0010566815513060235,-0.18182635178458773,0.878,0.789,1
FAIM,2,0.0010600304964121616,0.030458123790137126,0.366,0.229,1
CTSB,2,0.0010624110733511562,0.014738811935113616,0.744,0.539,1
CDKN1A,2,0.0010670142685050624,0.017296929632134472,0.256,0.15,1
CSAD,2,0.0010713801403436393,0.058592163744532966,0.529,0.346,1
RBM4B,2,0.0010718788682694213,0.016657359475522188,0.424,0.268,1
PRKAB2,2,0.0010757753496441382,0.01906985088495952,0.221,0.122,1
CDC25B,2,0.001082527755190211,-0.2082598895495483,0.163,0.256,1
TDRD3,2,0.0010878041813149198,0.0509885819416426,0.349,0.219,1
C1orf109,2,0.0010880470822645478,0.043245140585091824,0.297,0.179,1
HNRNPR,2,0.0010912832251318441,0.1125619725473439,0.924,0.759,1
CTDNEP1,2,0.0010952908361267393,0.06259742502527166,0.686,0.488,1
KLHL29,2,0.001099744958507424,-0.1604767668295822,0.087,0.177,1
