gene,cluster,p_val,avg_logFC,pct.1,pct.2,p_val_adj
GTF2H2C,0,0.16935294852086763,0.14738700030547724,0.11,0.033,1
APC,0,0.1694977455923634,0.19618047493699603,0.22,0.133,1
AP1M1,0,0.16964668941757458,0.02974999462531358,0.231,0.4,1
SYAP1,0,0.16965354868148141,-0.027120992817592504,0.458,0.733,1
BET1,0,0.16978709499577138,0.034613023397953524,0.287,0.5,1
EIF1,0,0.1700663750140985,0.10935510143370575,1,1,1
CCDC85C,0,0.17023728775632077,0.24313257227446045,0.248,0.167,1
NALT1,0,0.17026299492616992,-0.012353539958206497,0.063,0.133,1
AP5M1,0,0.17034315712951673,0.019363799320359365,0.22,0.367,1
CPQ,0,0.17047106992735261,0.23205171886334514,0.35,0.267,1
LAMTOR4,0,0.1706183166502442,0.17352212060368388,0.818,0.867,1
FAM13A,0,0.1706382886736918,-0.005598616523755068,0.129,0.233,1
UGP2,0,0.17066475402166614,0.3307486812142334,0.446,0.467,1
PHIP,0,0.1707488799744862,0.2480512175092615,0.561,0.567,1
CSNK1G1,0,0.1708237795717442,0.03216351920718434,0.082,0.167,1
DHX29,0,0.17088142520601354,0.2990925710687533,0.446,0.433,1
CARS,0,0.17121736688244246,0.22500005138246282,0.28,0.2,1
CEP95,0,0.1713576549911528,0.014634643712660461,0.168,0.3,1
MT-ATP8,0,0.17136470443900562,5.593472840437763e-4,0.105,0.2,1
CBWD5,0,0.17142228612332008,-0.015556305509949964,0.245,0.4,1
UBE2M,0,0.17154521761126615,0.02784083972717577,0.147,0.267,1
NUP43,0,0.17154879713156276,0.011170171750306365,0.084,0.167,1
TMEM69,0,0.1717694468581128,0.036597222284586284,0.255,0.433,1
TCAIM,0,0.17192513007952948,0.017503649690937373,0.15,0.267,1
COMT,0,0.17202758746041324,0.16409681085332886,0.112,0.033,1
TIMM50,0,0.17203039742305787,0.028563398359684994,0.168,0.3,1
NUP133,0,0.1721409585852387,0.013003631416774047,0.129,0.233,1
PITPNA,0,0.1721409964618917,-0.004605264314972907,0.129,0.233,1
BLVRB,0,0.17214648170345373,0.303250994483525,0.428,0.4,1
NOP16,0,0.17216000023829303,0.029518948135167367,0.124,0.233,1
ZDHHC18,0,0.17218549029068625,-0.014414468919412532,0.086,0.167,1
ANKRD54,0,0.17261097364606234,0.003959457249637921,0.196,0.333,1
EIF1B,0,0.1726186888542086,-0.11099909487060589,0.668,0.9,1
SOWAHC,0,0.17292587121703562,0.06123114872497096,0.124,0.233,1
TMEM160,0,0.17316546013646814,-0.04977763770722521,0.516,0.833,1
PM20D2,0,0.17334329281244237,0.03505109282119742,0.15,0.267,1
CHML,0,0.17334666552280037,0.0054292763008065015,0.063,0.133,1
SSBP1,0,0.17376381618986791,0.20246012892650866,0.696,0.9,1
MRM3,0,0.174212168529056,0.05329034806355028,0.103,0.2,1
ZNF568,0,0.174212168529056,0.042447714731858016,0.103,0.2,1
SLC30A6,0,0.17422860153370676,0.012494897458039236,0.107,0.2,1
PRADC1,0,0.17428225335623446,0.04362738815459172,0.187,0.333,1
CPE,0,0.1743837765729884,0.015101636783403816,0.063,0.133,1
POLB,0,0.1743837765729884,-0.009490666750909496,0.063,0.133,1
CIC,0,0.175089049973001,0.09995916770624433,0.241,0.433,1
IL10RB,0,0.17511863801602578,0.27106044887285713,0.379,0.333,1
PSME4,0,0.17530116710584304,0.03961321414004096,0.194,0.333,1
ZBTB48,0,0.1754255138592826,6.691710644897292e-4,0.063,0.133,1
BET1L,0,0.17547113229654437,0.0010413227465683461,0.131,0.233,1
PREB,0,0.17554060011647218,-0.0018238546428539504,0.245,0.4,1
PCSK7,0,0.17554918596201305,0.041266082903583856,0.308,0.533,1
ZNF317,0,0.17587675076786966,0.005906062562873654,0.107,0.2,1
PYROXD2,0,0.17588914165826658,0.049226925740631464,0.103,0.2,1
PPP1R37,0,0.17609999594459558,0.05259811928420707,0.224,0.4,1
UBAP2,0,0.1761601472137116,-0.021339836148358493,0.29,0.467,1
COPG1,0,0.17620597215919628,0.27449123963424304,0.273,0.2,1
FAM229A,0,0.17624113252523096,0.1044262472638986,0.112,0.033,1
MXD1,0,0.1764718867822151,0.011493617005015777,0.063,0.133,1
TENM2,0,0.17650625416964896,0.17509942934404535,0.15,0.067,1
UBE2A,0,0.17663159409450435,0.36058216569659335,0.458,0.5,1
ELOVL1,0,0.17666838665756154,0.28071088239107134,0.318,0.267,1
EXOSC3,0,0.1767085122955014,-0.008879656904139555,0.129,0.233,1
RBM19,0,0.17679347015772218,0.04983420915114348,0.124,0.233,1
TPCN2,0,0.17679690573370205,0.14017265733166667,0.107,0.033,1
SPON2,0,0.17690484956188218,0.45613462808045013,0.435,0.433,1
SYNJ2BP,0,0.17691135997609572,-4.740491603133501e-4,0.283,0.467,1
PCED1B,0,0.1770929972406741,0.0954028352644643,0.112,0.033,1
PTBP2,0,0.17716293572494934,0.023430179619156707,0.105,0.2,1
ZNF557,0,0.17716298107727768,0.020421526171268856,0.105,0.2,1
NOA1,0,0.17723492738259705,0.0226068885255708,0.171,0.3,1
ATP6V1E2,0,0.17752290468437648,0.01803598457938605,0.063,0.133,1
MAN2C1,0,0.17759925754828376,0.041907610410859414,0.21,0.367,1
STT3A,0,0.1776392060168353,0.05881914131271304,0.145,0.267,1
RAB30-AS1,0,0.17775049821095854,-0.0031117855675237283,0.339,0.567,1
UBE4A,0,0.1779208661667066,0.0535353832030116,0.164,0.3,1
ZFYVE19,0,0.1779563886887309,0.017211290246099603,0.084,0.167,1
TATDN3,0,0.17800309703505535,0.02872038015197871,0.105,0.2,1
CLNS1A,0,0.1780509947166059,-0.08279198078161532,0.556,0.767,1
SMG6,0,0.17841097119583496,0.034358542626530625,0.196,0.333,1
NRIP1,0,0.17852268136158156,0.309023885023435,0.364,0.333,1
ARV1,0,0.1785565070521884,0.014820344115610229,0.194,0.333,1
COPZ1,0,0.17856762411217864,0.2315157331390657,0.612,0.733,1
CDK7,0,0.1786859167269068,-0.014434857637075027,0.065,0.133,1
SLC4A2,0,0.17916956008759957,0.21111009642868417,0.217,0.133,1
CYP3A5,0,0.17963891250368555,-0.002101847665702067,0.063,0.133,1
PSME2,0,0.17972377074967102,0.31472110860374125,0.509,0.533,1
RTCB,0,0.1797910055556914,0.24879452381558664,0.336,0.267,1
P4HB,0,0.17986381265826235,0.15935914187825362,0.769,0.967,1
PIAS3,0,0.17995410408229007,-0.061157753202522605,0.089,0.167,1
FAM3C,0,0.18009030919375713,0.2712927758454538,0.526,0.6,1
NHLRC3,0,0.18019423772958312,0.2729295100182245,0.551,0.667,1
MOB1A,0,0.1802619418671236,0.29603101999061016,0.388,0.367,1
KANK2,0,0.18056546517985436,0.029973319188964342,0.15,0.267,1
TMEM175,0,0.18056546517985436,0.014144904226074367,0.15,0.267,1
UBALD1,0,0.18093686955521754,0.25178004473941085,0.348,0.3,1
ZNF264,0,0.18120663415597563,0.04910984215650979,0.166,0.3,1
FGF13,0,0.1812631279887255,0.13317366566341832,0.147,0.067,1
KLHDC9,0,0.1815720935194678,0.2559847136106433,0.32,0.267,1
ATP6V0A1,0,0.1816271391185783,0.20156882902986742,0.278,0.2,1
DDX41,0,0.18182584277884117,0.036947090018364326,0.257,0.433,1
BORCS7,0,0.18185451332166647,0.26139179358517917,0.575,0.667,1
PDE6B,0,0.18201754072701354,0.04860763148145236,0.208,0.367,1
TUBD1,0,0.18203634028319032,-0.003011769821502336,0.15,0.267,1
NOP10,0,0.18209672666863158,0.12792748812863186,0.86,0.967,1
RSRC1,0,0.1821067998640144,-0.004999126567288625,0.297,0.467,1
LBH,0,0.18212487928343982,0.27039231424583454,0.617,0.7,1
TRIM4,0,0.18212953167498602,0.04738156246660735,0.189,0.333,1
VPS4B,0,0.18213802880301383,0.27271779011991726,0.32,0.267,1
AMFR,0,0.1822224910595397,0.23080918620683963,0.278,0.2,1
ZNF506,0,0.182585702813465,0.015698985924137265,0.107,0.2,1
DNAJC5,0,0.18264116345727666,0.016055304301124076,0.084,0.167,1
BAHD1,0,0.1828941181504576,-0.020692254016748762,0.065,0.133,1
IPO9-AS1,0,0.18295325693271233,0.12024793345061625,0.107,0.033,1
C19orf54,0,0.18318461635682934,-0.00636852422368446,0.086,0.167,1
MAVS,0,0.18348440971669702,0.02083149473638804,0.171,0.3,1
MANBAL,0,0.18368231724731715,0.26854267960184186,0.463,0.467,1
BCL2,0,0.1837915649695005,0.18125183416246465,0.145,0.067,1
GMDS,0,0.18393836825165832,0.3438646546895075,0.46,0.5,1
PBX2,0,0.1842402846507373,0.2666246577984262,0.533,0.567,1
ERBB2,0,0.18429221061585485,0.015081801316033205,0.107,0.2,1
C11orf54,0,0.1843205684323447,0.25716340563334583,0.266,0.2,1
SLC25A40,0,0.18432738782113572,0.06499927309751077,0.145,0.267,1
MEF2D,0,0.18457359080353797,0.1662374564572167,0.145,0.067,1
CLASP2,0,0.18472141306039092,0.03790932725128779,0.124,0.233,1
SSSCA1,0,0.1848417886041681,0.27867836573930604,0.355,0.3,1
USP6NL,0,0.18484925671225447,0.10073846182892211,0.11,0.033,1
PCGF1,0,0.18501086176949644,0.02238142071282255,0.063,0.133,1
PRUNE1,0,0.18501086176949644,0.01205881003566036,0.063,0.133,1
CLEC2D,0,0.18562632106495616,-0.020156031169484667,0.112,0.2,1
KLHL8,0,0.1856979790637593,0.0224580287365021,0.105,0.2,1
DDRGK1,0,0.18575947532028192,0.2487547811948706,0.537,0.6,1
HMCES,0,0.1859524615882194,0.19879069708363578,0.215,0.133,1
CNPY3,0,0.18600289484955457,0.015984828181742183,0.287,0.467,1
TBC1D14,0,0.1860104974133139,0.030132500693459782,0.107,0.2,1
ZNF529,0,0.18601398447332393,-0.012652219053323671,0.086,0.167,1
COL5A1,0,0.18609815508097757,-0.007361647448420841,0.065,0.133,1
GGACT,0,0.18609936870127486,0.02536954326433248,0.063,0.133,1
SNTB1,0,0.18609936870127486,0.014836142922380266,0.063,0.133,1
INSIG1,0,0.1862660485948955,-0.017034008320736205,0.355,0.567,1
TNNT1,0,0.18626843723444733,-0.007733985429876078,0.11,0.2,1
KRR1,0,0.18638305417736736,0.0027153198842215787,0.292,0.467,1
GORAB,0,0.1863871891411828,0.11575262800958663,0.105,0.033,1
PFDN1,0,0.18642205650636534,-0.026789599236975548,0.521,0.8,1
DNMT3A,0,0.1865091629856606,-0.06742369122306241,0.339,0.5,1
FAM50B,0,0.1865679206367515,0.02752347306505447,0.105,0.2,1
PSMD4,0,0.18661299673883594,0.2321370070407892,0.605,0.633,1
PUF60,0,0.18667982192803625,0.19524879685011476,0.706,0.833,1
ARAP1,0,0.18690620906942243,0.1628880377792707,0.152,0.067,1
USO1,0,0.1870685312743668,0.22822667809670938,0.355,0.3,1
FLVCR1,0,0.18725439748163647,0.03506997400780257,0.15,0.267,1
RGS3,0,0.1872906346330069,-0.012018124229444926,0.304,0.5,1
TMEM260,0,0.187300598831107,0.13892472749098447,0.105,0.033,1
ZNF267,0,0.187300598831107,0.10294969097529058,0.105,0.033,1
MAD1L1,0,0.1877405980663102,0.017088355746454134,0.107,0.2,1
BLOC1S3,0,0.18825711003798695,-0.007368425439299858,0.065,0.133,1
CCDC82,0,0.18828630250016806,0.010895716555506307,0.152,0.267,1
MTRR,0,0.18838283565115746,0.02207574361707261,0.084,0.167,1
TUBE1,0,0.18838283565115746,0.020499194627862816,0.084,0.167,1
WIPI1,0,0.18839792135170136,-3.029496578121349e-4,0.196,0.333,1
SCARB2,0,0.18850592180953699,0.30061832403992367,0.514,0.6,1
NR1D2,0,0.18852613968444737,0.18152982017529343,0.222,0.133,1
AMOTL2,0,0.1887516253315337,0.22473758786001666,0.301,0.233,1
ZNF592,0,0.18884878620486406,-0.005276659986035492,0.11,0.2,1
ZMYM4,0,0.18886690955031146,0.014320475077161887,0.262,0.433,1
DOT1L,0,0.18907661930987277,0.0370467737344322,0.126,0.233,1
DDI2,0,0.18907661930987277,0.035471904012224165,0.126,0.233,1
BICD1,0,0.189346565675041,0.2708197780662952,0.301,0.233,1
CES4A,0,0.18967444104944106,0.19186891875569848,0.252,0.167,1
ABHD17A,0,0.1900320779952825,-0.006335528822225489,0.29,0.467,1
ZNF518A,0,0.19042585884358385,0.24321099146799752,0.516,0.533,1
ATXN1,0,0.19046282424010505,0.19720376483087754,0.25,0.167,1
LIMS1,0,0.1904756644226745,-0.0027987282715590256,0.439,0.733,1
C7orf31,0,0.19050074706119466,0.02134026060072603,0.063,0.133,1
PHACTR2,0,0.19071663409357834,7.783995844014568e-4,0.266,0.433,1
RRBP1,0,0.19074444375197278,0.26643358270595074,0.575,0.667,1
DDX59,0,0.19080132130625468,0.002112535030438678,0.086,0.167,1
CLDN3,0,0.19088182605472315,-0.041883959966616646,0.114,0.2,1
SMPD4,0,0.19095239456452526,0.0313818668913802,0.129,0.233,1
LRRC27,0,0.19098814398087166,0.03354339881115406,0.173,0.3,1
EGLN2,0,0.19098950631680417,0.025418193918731236,0.404,0.7,1
RUVBL2,0,0.19110015896040583,0.03681298685584716,0.318,0.533,1
KLHDC10,0,0.19120445093643906,0.06203086569624608,0.206,0.367,1
STIM1,0,0.1915301044637963,6.478071189171403e-4,0.065,0.133,1
EMC3,0,0.1916980453341602,-0.006767303685883408,0.292,0.467,1
FXR1,0,0.19174492422791867,-0.09177858120816473,0.629,0.867,1
MAMSTR,0,0.19176780844353386,0.011433720149127607,0.129,0.233,1
AAK1,0,0.1922164845873978,-0.010454188116328644,0.248,0.4,1
INSIG2,0,0.19222453880334198,0.02566633263439866,0.28,0.467,1
FAM76B,0,0.19235294529806518,0.058957788143314316,0.126,0.233,1
SLC16A1-AS1,0,0.19237603734067774,-0.00792066137754699,0.252,0.4,1
PPM1B,0,0.19242915416472473,0.05016996483839431,0.273,0.467,1
TSEN15,0,0.1925070930474917,0.004002516835448389,0.35,0.567,1
GCLC,0,0.19274141879663448,0.01689030469219066,0.086,0.167,1
RBM23,0,0.19277746013928962,0.2676315134265729,0.558,0.667,1
SNX14,0,0.192963163164953,0.20426191205081573,0.213,0.133,1
PRKRA,0,0.19311559199252396,0.024649120703212235,0.46,0.8,1
GID4,0,0.19326839188731249,0.017656551496784495,0.084,0.167,1
DAP3,0,0.19349427277716186,0.05289072186205174,0.29,0.5,1
STK36,0,0.1937168310818434,0.009707458702695904,0.086,0.167,1
WDR25,0,0.19371688660024272,0.008769859088323728,0.086,0.167,1
ZDHHC2,0,0.19388947838951298,0.019508184782516452,0.107,0.2,1
RIOX2,0,0.1938994496402673,0.0932806610268831,0.11,0.033,1
NSMCE2,0,0.19390303499548964,0.03546200136953989,0.215,0.367,1
DHX36,0,0.1939904153409223,0.25574995294857816,0.61,0.733,1
TTC37,0,0.19411806101341625,0.03353717563960368,0.383,0.633,1
PDCD2,0,0.19416962783193625,-0.019008253598235103,0.465,0.733,1
PNRC1,0,0.19425788704416744,0.16567190584087554,0.701,0.833,1
TMEM189,0,0.19432088514352608,0.052697333255859014,0.271,0.467,1
ATG13,0,0.19483744162264557,0.03352334533082399,0.126,0.233,1
YIPF3,0,0.19510415246633955,0.25430448509683756,0.579,0.7,1
LONRF1,0,0.19511260098581787,-0.01007657402392112,0.112,0.2,1
IDH3A,0,0.19523305708014552,0.16121408926875302,0.143,0.067,1
DLGAP1-AS1,0,0.19523309598684083,0.1553664419006488,0.143,0.067,1
UBR5,0,0.1956392409280928,0.21475836079318383,0.25,0.167,1
CYP1B1,0,0.19566462395184078,0.24678252340466486,0.273,0.2,1
SNUPN,0,0.19567316202379728,0.02049439124876032,0.107,0.2,1
SYNRG,0,0.19573201091656764,0.2184986531124673,0.236,0.167,1
BLOC1S2,0,0.19582316791956303,0.018585002092006087,0.437,0.733,1
FGF14-AS2,0,0.1958585785527051,1.3302547580781865e-4,0.11,0.2,1
IFT22,0,0.19588340146390174,-0.016685156540720503,0.367,0.567,1
NEDD9,0,0.1959482856405775,0.12271266095700875,0.15,0.067,1
GTF2F2,0,0.19595329731253577,0.040078405095960445,0.213,0.367,1
BACE1,0,0.19600995890032905,0.2872151997520853,0.332,0.3,1
ATP5F1EP2,0,0.19631018377712908,0.008424633378928292,0.157,0.267,1
PSEN1,0,0.1964279124258776,0.034422692716855524,0.192,0.333,1
STRADB,0,0.1965452098173608,0.0216541466588282,0.217,0.367,1
STMN3,0,0.19656950120018457,0.016551795220126897,0.107,0.2,1
LACTB2,0,0.19660101462783397,0.15753762864790838,0.145,0.067,1
IVNS1ABP,0,0.1966926615652676,0.047965193743907675,0.152,0.267,1
THOP1,0,0.1967480323049243,0.019082061340633644,0.11,0.2,1
ITGA1,0,0.1970778021429139,0.005660319049065124,0.065,0.133,1
PLPP3,0,0.19710976107853664,0.2870347438458107,0.521,0.6,1
ZNF655,0,0.19740375095851853,0.06917434646775808,0.227,0.4,1
DENR,0,0.19770079304664953,-0.06060394481684306,0.465,0.7,1
IDE,0,0.1977100704086792,0.12898881762708303,0.143,0.067,1
DDX19B,0,0.1979948107433257,0.13146661857204145,0.152,0.067,1
ANKS3,0,0.19802252780267593,0.050222637705582246,0.206,0.367,1
CALM1,0,0.19802358602443923,0.1525665030355835,0.614,0.7,1
FBXO22,0,0.19821797425049126,0.05533722260343954,0.276,0.467,1
ZMIZ1,0,0.19825016658325859,0.011391943950544547,0.152,0.267,1
OAT,0,0.19841217944646158,0.13087765306778698,0.103,0.033,1
PBXIP1,0,0.19841279522393368,0.19924239411173666,0.32,0.233,1
RHOT1,0,0.19880926564213086,0.023866766258739236,0.266,0.433,1
NFE2L2,0,0.19886337478172414,0.25461111521300217,0.423,0.4,1
FLVCR1-DT,0,0.19896813564252142,0.005785808846137011,0.089,0.167,1
CAPN10,0,0.19900908198798242,-0.013863964232892698,0.068,0.133,1
EML4,0,0.1990624725353016,0.011866309183143298,0.322,0.5,1
AZIN1,0,0.19909243718408667,0.08881276190873871,0.32,0.567,1
MED23,0,0.19922204182887387,0.0348231974354328,0.129,0.233,1
MAP1A,0,0.19948822360995933,-0.009160328190074257,0.133,0.233,1
TMEM37,0,0.19970733256969617,0.2716680530987178,0.341,0.3,1
DDOST,0,0.19977861440705708,-0.025822181741638528,0.472,0.733,1
DGCR8,0,0.1997841392944986,0.048451624538081633,0.173,0.3,1
ATG9A,0,0.1999031977532893,0.14304676879107078,0.145,0.067,1
LIMK2,0,0.19991947312873923,0.06088121031053356,0.318,0.533,1
MINK1,0,0.19995598952527732,-0.006603433679346793,0.089,0.167,1
TTC21B,0,0.19995598952527732,-0.011044122504388298,0.089,0.167,1
ARL13B,0,0.20000864076204683,0.013189100019329908,0.154,0.267,1
INTS14,0,0.20018825991545897,-0.0385154275632581,0.091,0.167,1
ACVR2B,0,0.20020047152360315,0.044682648533666686,0.189,0.333,1
SUPT20H,0,0.20023336800327207,0.017678641430915742,0.301,0.5,1
TRPM3,0,0.20034724821654717,0.1192874254513239,0.103,0.033,1
LAGE3,0,0.20076965676914296,0.24346729074501228,0.507,0.5,1
ARL15,0,0.2010483652205308,0.12981836304789524,0.143,0.067,1
RHOT2,0,0.2011537464550835,0.29749433851579377,0.259,0.2,1
APTR,0,0.2013921991011401,8.20370282835492e-5,0.152,0.267,1
TMEM141,0,0.2014764569947839,0.18597243852000123,0.654,0.8,1
ETFB,0,0.20180893391892846,0.2320004032509878,0.701,0.833,1
MRPS7,0,0.20183205451099598,0.2796943691994236,0.586,0.7,1
RNASET2,0,0.20186994648655163,-0.010439083466911858,0.178,0.3,1
PCYT1A,0,0.20207618158268095,-0.025127405030200944,0.138,0.233,1
AIP,0,0.20237075312724864,0.05326004008286256,0.255,0.433,1
ATAD2B,0,0.2027328517308071,0.024240481961410987,0.131,0.233,1
ABHD12,0,0.20282663808552556,0.26557304526612246,0.294,0.233,1
GFOD2,0,0.20292819971406842,0.01471008844717557,0.107,0.2,1
GUF1,0,0.20294103239059957,-0.0055399229660383215,0.089,0.167,1
RTL5,0,0.20294103239059957,-0.010947340174016135,0.089,0.167,1
MRPL58,0,0.20297676717278165,0.03717928399284032,0.152,0.267,1
IFI35,0,0.20324570424344715,0.13568168440986694,0.145,0.067,1
CHI3L1,0,0.20331834462323833,0.14267983876819545,0.15,0.067,1
CNKSR1,0,0.20367155327802275,0.0211166249424051,0.086,0.167,1
NUTM2B-AS1,0,0.20380735010252576,0.02741821272576639,0.336,0.567,1
PGAP2,0,0.20383472087345403,0.026194535841181837,0.175,0.3,1
GNAO1,0,0.20388041943958546,0.17362685065932504,0.14,0.067,1
ZNF706,0,0.20416350885593998,-0.07598981442448571,0.776,0.933,1
VPS37C,0,0.204258646069461,0.09753251603352238,0.103,0.033,1
AFTPH,0,0.2043077668479593,0.04876520522100669,0.129,0.233,1
ZNF226,0,0.2043688814226393,0.21873942202971458,0.395,0.333,1
RER1,0,0.2043861817393741,0.24521406367176218,0.488,0.5,1
ZNF384,0,0.20442755707013438,0.013034369833457488,0.131,0.233,1
MON1B,0,0.20442759649240125,0.15483623962252502,0.143,0.067,1
DDX39A,0,0.20465853772560522,0.029838287959051024,0.22,0.367,1
C16orf86,0,0.20468713483113038,0.03502303288184251,0.086,0.167,1
ZNF43,0,0.20494964960239556,-0.013681288803152447,0.112,0.2,1
DGAT1,0,0.20504091318220538,0.022199586366138002,0.065,0.133,1
MIR4453HG,0,0.20504091318220538,0.0039054778845113575,0.065,0.133,1
DCP1B,0,0.20516453611227686,0.024872583342580773,0.129,0.233,1
C11orf95,0,0.20518243104871442,0.23635907893834965,0.262,0.2,1
ITGAE,0,0.20524408248366857,0.0012199019709457914,0.421,0.667,1
ZFAND6,0,0.2054306412301182,0.2349096816525389,0.629,0.767,1
B4GALT4,0,0.20551971593765406,0.1692438990709841,0.175,0.1,1
C1orf109,0,0.20580569907767246,0.0038101346111575896,0.11,0.2,1
DOC2B,0,0.2059260769366775,0.10292413744609957,0.292,0.5,1
HPF1,0,0.20614571931466574,0.041822519088848154,0.313,0.5,1
PRR4,0,0.20618142684861396,0.03950330078457781,0.381,0.633,1
GATAD2B,0,0.20619908619623042,0.01849569883856539,0.238,0.4,1
TINAGL1,0,0.20623499676424478,0.1433765494349209,0.103,0.033,1
MAP7D3,0,0.2062383802911962,0.0034979359775677288,0.136,0.233,1
DLD,0,0.20630705204284314,0.24890697766137845,0.339,0.3,1
GTF3C2,0,0.206333202812069,0.037887334388109484,0.154,0.267,1
MRPL51,0,0.20642141891082103,0.14849640343198578,0.827,0.967,1
HMGCR,0,0.20657270673190048,0.042431149159841336,0.173,0.3,1
GSPT1,0,0.20670498376060192,0.023648929716639067,0.311,0.5,1
PA2G4,0,0.20691495661473636,-0.05028173697902083,0.549,0.833,1
SLC35C2,0,0.20692359105509442,0.26107241622071536,0.472,0.5,1
OGFR,0,0.2070967500834825,0.20614441155778584,0.213,0.133,1
STON1,0,0.20752001914429916,0.25854963706068596,0.346,0.3,1
POLD2,0,0.2075442802286839,-0.047801944441157374,0.53,0.8,1
ITPR2,0,0.20768645326521137,-0.02020214471161033,0.114,0.2,1
TAF1B,0,0.20775596642100846,0.02689175177327932,0.086,0.167,1
MRPL23,0,0.20817481487713257,-0.031246590955605225,0.514,0.833,1
ZNF574,0,0.20822530577650847,0.11638782230409597,0.103,0.033,1
RNF168,0,0.20823896905751565,-0.03767242817624933,0.206,0.333,1
CALD1,0,0.2085431210630139,0.1932416406480495,0.748,0.8,1
RCN2,0,0.20859869186036814,0.1123270009368067,0.918,0.967,1
DPF3,0,0.2086604475244986,0.181375361959615,0.18,0.1,1
ARMT1,0,0.20878628915202,0.03362528691764577,0.086,0.167,1
PEX26,0,0.2092799467893601,0.0041945513543454604,0.199,0.333,1
PKN2,0,0.2093357660786957,0.25907943122837634,0.379,0.367,1
VWA1,0,0.20937019003397336,0.2799697776306529,0.341,0.3,1
GHITM,0,0.20937755697951554,0.21686163723459206,0.678,0.867,1
RPP21,0,0.2095123404914988,0.017599564193607253,0.11,0.2,1
KAZN,0,0.20957357633040943,0.030708043915291888,0.131,0.233,1
ZNF445,0,0.209643023860888,0.14902909137590759,0.187,0.1,1
SGSH,0,0.21003207353471762,0.006605050513572422,0.089,0.167,1
E2F6,0,0.21011291881331817,0.01734224290473113,0.222,0.367,1
YIPF2,0,0.21023269813284456,0.030457347481376462,0.283,0.467,1
SLMAP,0,0.21024688516471707,0.03253279404951043,0.22,0.367,1
CD81,0,0.21026075507993444,0.3407314484316868,0.451,0.467,1
RTCA,0,0.2102697816876923,0.01730033440541967,0.32,0.5,1
ZNF276,0,0.21046494688776735,0.0026626654946494688,0.112,0.2,1
ICK,0,0.21077708557407507,0.003709522048027658,0.203,0.333,1
UNC13B,0,0.21085803227584382,0.030689139027455084,0.086,0.167,1
AGO3,0,0.2110757308038647,0.05935050210158632,0.217,0.367,1
PIGM,0,0.21127732342929556,0.021677015976881597,0.157,0.267,1
THAP2,0,0.211322082840452,0.038090464923205475,0.107,0.2,1
TNPO1,0,0.21138008673209607,0.28257841814219326,0.374,0.367,1
TP53I11,0,0.21185564173181606,0.10069691507243134,0.243,0.433,1
PTRH1,0,0.21199384168518817,0.2181429381454869,0.297,0.233,1
NR2F2-AS1,0,0.2120886066085502,0.03212839745363194,0.332,0.533,1
NTHL1,0,0.2121288849252367,0.034230456415824895,0.304,0.5,1
ARHGAP12,0,0.212224073278515,0.17559347218844146,0.178,0.1,1
DTX4,0,0.21224751684253662,0.11186279512899025,0.103,0.033,1
CTDSP1,0,0.21227040410497508,0.28812610047839643,0.477,0.533,1
CERS5,0,0.2125791248762144,0.23919152237889885,0.262,0.2,1
XRCC6,0,0.21259144713117387,0.24907694330614005,0.617,0.767,1
FIS1,0,0.21259298951497047,0.15476235800517557,0.857,1,1
MTSS1L,0,0.2126973384668704,-0.015978918327987993,0.068,0.133,1
MALSU1,0,0.21281436326194844,0.2700438214834968,0.313,0.267,1
ARID3B,0,0.21286796414897297,0.041499357554574234,0.194,0.333,1
RAP1B,0,0.21292046820750873,0.06815269428325998,0.371,0.6,1
