Gene,Prop0,Mean0,Prop1,Mean1,Prop2,Mean2,Prop3,Mean3,Prop4,Mean4
HHLA2,0,0,0.0033222591362126247,8.296936057671007e-4,0,0,0.07627118644067797,0.08977156988521366,0.05263157894736842,0.03824011888511447
MYH15,0,0,0,0,0,0,0.00847457627118644,0.008728577887719064,0,0
CIP2A,0.019650655021834062,0.024426495942545628,0.03986710963455149,0.025901568485491244,0.0872093023255814,0.0455596267392053,0.05084745762711865,0.029988245070182374,0.07894736842105263,0.049152744812205794
DZIP3,0.18995633187772926,0.2713690313945956,0.3687707641196013,0.34651691066108165,0.3953488372093023,0.3197503553451167,0.4661016949152542,0.5416979864398563,0.3157894736842105,0.3170747285445365
MORC1,0,0,0,0,0.01744186046511628,0.005783243139193918,0,0,0,0
C3orf85,0,0,0.0033222591362126247,8.296936057671007e-4,0,0,0.1271186440677966,0.1544772260087265,0.02631578947368421,0.041692042516674785
LINC00488,0.008733624454148471,0.00558043156182716,0.12292358803986711,0.10092713510794044,0.06976744186046512,0.044666913086522,0.211864406779661,0.2467334577048841,0.039473684210526314,0.019281410667712863
DPPA2,0.013100436681222707,0.013443686725406138,0.03322259136212625,0.027410066780939178,0.05232558139534884,0.0202973011706952,0.059322033898305086,0.04236335480999518,0.06578947368421052,0.039881028569908945
DPPA4,0.33406113537117904,0.6282312675364751,0.5780730897009967,0.9323127888574448,0.5523255813953488,0.8548899990930202,0.5847457627118644,0.982889164751509,0.4605263157894737,0.5382589808889731
NECTIN3-AS1,0.03056768558951965,0.04077661052944976,0.059800664451827246,0.05973889160194334,0.029069767441860465,0.01938376888030933,0.05084745762711865,0.026776123644643036,0.013157894736842105,0.003589756844230399
NECTIN3,0.1331877729257642,0.16131754938354723,0.29900332225913623,0.23771798047700254,0.27906976744186046,0.1479924556231964,0.2542372881355932,0.15804585009411912,0.15789473684210525,0.11018205085334988
CD96,0.006550218340611353,0.015039158975952928,0.009966777408637873,0.010518543438734825,0.005813953488372093,0.0010391894986991426,0,0,0.013157894736842105,0.011097153358220547
ZBED2,0,0,0,0,0,0,0,0,0,0
PLCXD2,0.03056768558951965,0.03428355014783606,0.07973421926910298,0.09135894537929355,0.01744186046511628,0.008982546046457394,0.17796610169491525,0.16307502295986462,0.19736842105263158,0.14140240638839663
PHLDB2,0.4104803493449782,0.8062699200439261,0.3853820598006645,0.43044994363660016,0.20348837209302326,0.2167528608525582,0.3474576271186441,0.37585933976109787,0.3684210526315789,0.2976740174966468
ABHD10,0.0851528384279476,0.12068377299064374,0.16611295681063123,0.10451434504061591,0.1569767441860465,0.0879737972295719,0.1864406779661017,0.13988897752987237,0.25,0.11243708611459903
TAGLN3,0.006550218340611353,0.004486637486989319,0.019933554817275746,0.007561952426199587,0.0872093023255814,0.03442038831521531,0.0847457627118644,0.031184569918504438,0.039473684210526314,0.014956272225939279
TMPRSS7,0,0,0,0,0,0,0,0,0,0
C3orf52,0.002183406113537118,0.0021517750207323528,0.023255813953488372,0.0084454615717097,0.05813953488372093,0.04157540714060309,0.0423728813559322,0.020737112289780816,0.05263157894736842,0.03657410932458113
GCSAM,0,0,0,0,0,0,0,0,0,0
SLC9C1,0,0,0,0,0,0,0.00847457627118644,0.00999124766704367,0,0
CD200,0.2096069868995633,0.30866128018693384,0.5049833887043189,0.6387288377236666,0.4186046511627907,0.38865316304747916,0.288135593220339,0.2579759087994627,0.3157894736842105,0.22334938386291847
BTLA,0.002183406113537118,0.002280319700822055,0.0033222591362126247,0.005241809934068514,0,0,0,0,0,0
ATG3,0.29694323144104806,0.41273683199271594,0.43521594684385384,0.40446468937005664,0.436046511627907,0.4187867452300438,0.4915254237288136,0.4526592293492923,0.4473684210526316,0.5200573722652267
SLC35A5,0.25109170305676853,0.40681729455039267,0.33554817275747506,0.32063469643574216,0.27325581395348836,0.187229465662501,0.2966101694915254,0.3023275353290562,0.25,0.15875804878325153
CCDC80,0.2816593886462882,0.5044719512312376,0.5813953488372093,0.9213187138002206,0.8255813953488372,1.6261496459386406,0.4915254237288136,0.73401448576315,0.32894736842105265,0.2750484287239195
LINC02042,0,0,0.006644518272425249,0.003475268952469921,0,0,0,0,0,0
CD200R1,0,0,0.0033222591362126247,0.00288440626516116,0,0,0,0,0.02631578947368421,0.010936760199648388
GTPBP8,0.14410480349344978,0.18295404587512784,0.15946843853820597,0.15040971147829202,0.3023255813953488,0.24270192210607788,0.211864406779661,0.15543504317779477,0.21052631578947367,0.10468044706128389
NEPRO,0.17248908296943233,0.23132131177444223,0.3089700996677741,0.2498248815550976,0.4127906976744186,0.24846277896673857,0.2542372881355932,0.17036980730601256,0.2894736842105263,0.16960688214550046
LINC02044,0,0,0,0,0,0,0.00847457627118644,0.012776385151796231,0,0
BOC,0.1615720524017467,0.20813537866349668,0.19601328903654486,0.17813802217862684,0.3430232558139535,0.33580592514405,0.17796610169491525,0.12358205134033541,0.13157894736842105,0.06367431487770506
CFAP44,0.028384279475982533,0.03742382002759613,0.03986710963455149,0.015358677091922417,0.09883720930232558,0.07343847546661633,0.16101694915254236,0.1252058876437406,0.06578947368421052,0.026962116989451206
SPICE1,0.05021834061135371,0.06645771133737739,0.13953488372093023,0.0848467942917569,0.3023255813953488,0.18903533153436455,0.11016949152542373,0.06655044534619553,0.10526315789473684,0.08294971993684869
SIDT1,0,0,0,0,0.005813953488372093,0.00103622604815301,0,0,0,0
SIDT1-AS1,0,0,0.0033222591362126247,0.003254883056934089,0,0,0.00847457627118644,0.003026634382566586,0,0
USF3,0.24017467248908297,0.3190127765398324,0.33222591362126247,0.2799258881792395,0.3546511627906977,0.2728196220553762,0.2457627118644068,0.19959658444784015,0.25,0.11978646961203188
NAA50,0.2554585152838428,0.3854933904468527,0.39867109634551495,0.3815053905949785,0.4476744186046512,0.3721652315746954,0.3983050847457627,0.40215024247956727,0.5,0.41031128798464594
ATP6V1A,0.25327510917030566,0.358140216393033,0.4219269102990033,0.4417845929694672,0.31976744186046513,0.2515188877032216,0.4067796610169492,0.4400480667018259,0.5263157894736842,0.46742836293156087
GRAMD1C,0,0,0.023255813953488372,0.00910060374333155,0.06395348837209303,0.032948437346475,0.1016949152542373,0.09513881070633151,0.039473684210526314,0.022815178766419145
ZDHHC23,0.010917030567685589,0.012498714228496998,0.04318936877076412,0.03652808579403602,0.023255813953488372,0.014867229881149783,0.03389830508474576,0.018306810400291293,0.06578947368421052,0.03239303615370657
CCDC191,0.09388646288209607,0.14773696448457688,0.1893687707641196,0.14550358934281934,0.11627906976744186,0.0561628711602825,0.2457627118644068,0.18749644980262875,0.17105263157894737,0.167936089380234
QTRT2,0.08733624454148471,0.1226572248678676,0.16611295681063123,0.13240250884704255,0.18023255813953487,0.12280700245441088,0.15254237288135594,0.11740906035925489,0.19736842105263158,0.12606197406535471
ZNF80,0,0,0,0,0,0,0,0,0,0
ZBTB20,0.27510917030567683,0.3782727217149741,0.38870431893687707,0.3674691592122425,0.27325581395348836,0.21871709397881886,0.3644067796610169,0.3509512946350595,0.32894736842105265,0.2395713103395209
ZBTB20-AS1,0,0,0.0033222591362126247,0.009010738096589706,0,0,0.00847457627118644,0.0033947189036958986,0,0
ZBTB20-AS5,0,0,0.0033222591362126247,0.0031253613699083957,0.005813953488372093,0.0012500975076055933,0.00847457627118644,0.0035851494505399948,0,0
ZBTB20-AS2,0.019650655021834062,0.028240746045055852,0.019933554817275746,0.010360701470267032,0.005813953488372093,0.0022546063863078656,0.0423728813559322,0.04623637107917298,0.013157894736842105,0.011097153358220547
ZBTB20-AS4,0.004366812227074236,0.005449708468122633,0.0033222591362126247,7.625807134491634e-4,0.011627906976744186,0.007490498829453084,0.00847457627118644,0.00564557742401335,0,0
GAP43,0.024017467248908297,0.03269860118413634,0.013289036544850499,0.006302829427017653,0.011627906976744186,0.002605136638846909,0.025423728813559324,0.05091394459788519,0.039473684210526314,0.01655827725917644
LSAMP,0.019650655021834062,0.015002638706158958,0.12292358803986711,0.11687098811633208,0.1686046511627907,0.12155677182744944,0.1271186440677966,0.0941284023714723,0.10526315789473684,0.04742277672866755
LSAMP-AS1,0.006550218340611353,0.009174469547194622,0.006644518272425249,0.006152283899027574,0,0,0,0,0.02631578947368421,0.011548234771884597
LINC02024,0,0,0,0,0.011627906976744186,0.01214306395169236,0.00847457627118644,0.0018136746717430212,0,0
IGSF11,0.002183406113537118,0.0021558117234766177,0.006644518272425249,0.005288615060075175,0,0,0.03389830508474576,0.013155566736890695,0.02631578947368421,0.008832039363006269
UPK1B,0.004366812227074236,0.007529262819728543,0.023255813953488372,0.015354633037282293,0,0,0.025423728813559324,0.03554997536445532,0.013157894736842105,0.011203929442133945
B4GALT4,0.1703056768558952,0.22809294753783424,0.19601328903654486,0.15959371930186866,0.22674418604651161,0.1365768490546689,0.15254237288135594,0.10491897374086502,0.10526315789473684,0.07368549589677867
ARHGAP31,0.028384279475982533,0.02546773447625958,0.053156146179401995,0.015980448670565993,0.05813953488372093,0.0179720749068244,0.03389830508474576,0.008934124304290898,0.039473684210526314,0.014182206773405977
ARHGAP31-AS1,0.004366812227074236,0.0036573157367575312,0,0,0,0,0,0,0,0
TMEM39A,0.1331877729257642,0.16991413949996353,0.2292358803986711,0.17907203637819052,0.19767441860465115,0.12146222780655698,0.2457627118644068,0.21343207245550627,0.18421052631578946,0.1132249765682733
POGLUT1,0.2314410480349345,0.39091202690347965,0.3654485049833887,0.3699140601851559,0.19186046511627908,0.13136969008505442,0.1694915254237288,0.09255429975913042,0.14473684210526316,0.11188487299547899
TIMMDC1,0.3318777292576419,0.5281922312744265,0.44518272425249167,0.4563435504996616,0.563953488372093,0.5594889129281643,0.5338983050847458,0.54135434197913,0.5394736842105263,0.4477289193208082
CD80,0,0,0.0033222591362126247,0.00265102069598837,0,0,0.00847457627118644,0.005577947917584702,0,0
ADPRH,0.028384279475982533,0.03537127625709648,0.046511627906976744,0.02455229804852283,0.011627906976744186,0.005803153644080769,0.0423728813559322,0.023841998792529313,0.05263157894736842,0.017837988868903736
PLA1A,0,0,0.029900332225913623,0.01958442306375952,0.029069767441860465,0.010499983958972706,0.1271186440677966,0.10711435106066215,0.039473684210526314,0.01755011190675263
POPDC2,0.03275109170305677,0.0434705920756412,0.046511627906976744,0.039966089515023374,0.046511627906976744,0.022141668226702365,0.06779661016949153,0.04919607749897974,0.06578947368421052,0.05869449883916605
COX17,0.6746724890829694,1.6448182397312403,0.7375415282392026,1.4103430345900603,0.5872093023255814,0.6428683541790743,0.6779661016949152,0.9578767998164607,0.8157894736842105,1.2818334465782228
MAATS1,0.006550218340611353,0.004060376542642783,0.046511627906976744,0.032240596741023926,0.09883720930232558,0.05827478113585842,0.1864406779661017,0.14641856192467675,0.14473684210526316,0.09466817702724413
NR1I2,0,0,0,0,0.005813953488372093,7.711222728489699e-4,0,0,0.013157894736842105,0.002284158447503186
GSK3B,0.23580786026200873,0.3261283522233328,0.3654485049833887,0.3061960497622299,0.46511627906976744,0.30679644491212626,0.2457627118644068,0.21325133546715494,0.4342105263157895,0.32571456640527546
GPR156,0,0,0.0033222591362126247,9.673759241221281e-4,0.01744186046511628,0.006060925971806596,0,0,0.013157894736842105,0.0015231336586340658
LRRC58,0.2423580786026201,0.35693103657338493,0.3488372093023256,0.28714892581358487,0.48255813953488375,0.37225378279627586,0.3305084745762712,0.2748664124156401,0.5526315789473685,0.4286141701158169
FSTL1,0.7008733624454149,1.8825871901753082,0.7408637873754153,1.581434051349874,0.686046511627907,1.102069627913193,0.4576271186440678,0.6522054511385768,0.5526315789473685,0.6251861675487523
NDUFB4,0.8624454148471615,3.201118035441157,0.9036544850498339,2.694050627342804,0.9302325581395349,2.4622601930714154,0.8898305084745762,2.6161648656817964,0.9868421052631579,3.146368949595134
HGD,0.002183406113537118,0.0047934272525513005,0,0,0.005813953488372093,0.00488444382791909,0.2542372881355932,0.3250794985284878,0.21052631578947367,0.24216987837210038
RABL3,0.1091703056768559,0.16206851304176173,0.1461794019933555,0.10328166403913736,0.0755813953488372,0.036204939903497775,0.1271186440677966,0.10267355552930132,0.11842105263157894,0.05649220751423546
GTF2E1,0.05895196506550218,0.09061295137075277,0.10631229235880399,0.0699822642585984,0.12209302325581395,0.0822765751281972,0.1271186440677966,0.08880320295358782,0.11842105263157894,0.07003262091338555
STXBP5L,0,0,0,0,0.005813953488372093,0.001598074128905773,0,0,0,0
POLQ,0.002183406113537118,0.003971995840525956,0.026578073089700997,0.0065760089648409315,0.06976744186046512,0.03534465832643208,0.0423728813559322,0.022922006007752186,0.06578947368421052,0.026934887610533708
HCLS1,0.002183406113537118,0.00433559593633264,0.009966777408637873,0.005105961999599486,0.011627906976744186,0.003120880031253868,0.01694915254237288,0.015582200019441612,0.15789473684210525,0.12474332288756178
GOLGB1,0.5960698689956332,1.396069155815954,0.7242524916943521,1.3931702726788326,0.6744186046511628,0.8466390227752284,0.652542372881356,0.85350232934155,0.5657894736842105,0.6072277639526846
IQCB1,0.16593886462882096,0.2385093325972529,0.20930232558139536,0.1617611975307437,0.2616279069767442,0.1677139585342568,0.2457627118644068,0.15191245740504547,0.23684210526315788,0.14930133223835074
EAF2,0.10480349344978165,0.15131259294326244,0.05647840531561462,0.048697623559351824,0.023255813953488372,0.009249126998915516,0.1016949152542373,0.09120734731317516,0.15789473684210525,0.10663483969097554
SLC15A2,0.0851528384279476,0.09561119573827898,0.046511627906976744,0.03921658981965229,0,0,0.00847457627118644,0.008728577887719064,0.05263157894736842,0.03592607999831025
ILDR1,0.015283842794759825,0.024004772710006284,0.016611295681063124,0.010197712572236858,0,0,0.01694915254237288,0.010660222138369061,0.07894736842105263,0.03974233662226351
CD86,0,0,0,0,0,0,0,0,0.07894736842105263,0.05969400603882012
CASR,0,0,0.0033222591362126247,3.641191061269193e-4,0,0,0,0,0.05263157894736842,0.06296938213707948
CSTA,0,0,0.0033222591362126247,0.008139300878820662,0,0,0,0,0.07894736842105263,0.294271906043114
CCDC58,0.20087336244541484,0.3116468120688055,0.30564784053156147,0.2767141626409818,0.4127906976744186,0.32951870048846515,0.3305084745762712,0.3650471288541032,0.4473684210526316,0.4084715920269329
FAM162A,0.4519650655021834,0.8253026918752757,0.5681063122923588,0.8270896039138786,0.627906976744186,0.8923601260041919,0.711864406779661,0.9440959447272012,0.7763157894736842,1.2897555969156425
WDR5B,0.0851528384279476,0.12315482413239741,0.11295681063122924,0.09753878290207314,0.11627906976744186,0.07838249742857359,0.13559322033898305,0.09077450486445357,0.07894736842105263,0.057864862568454384
KPNA1,0.2074235807860262,0.3045646930386453,0.2823920265780731,0.2375496113558276,0.23837209302325582,0.13844474720465058,0.2457627118644068,0.23116049556686838,0.27631578947368424,0.1501610166235637
PARP9,0.0851528384279476,0.10631739914423147,0.10299003322259136,0.07188456354529257,0.03488372093023256,0.01992092010048997,0.07627118644067797,0.0551290601767061,0.09210526315789473,0.058810449534610176
DTX3L,0.056768558951965066,0.0587980897598838,0.09634551495016612,0.06325996400284406,0.040697674418604654,0.02000989851372692,0.06779661016949153,0.05685400096310315,0.10526315789473684,0.07111176706557062
PARP15,0,0,0,0,0.005813953488372093,0.005711713811152465,0,0,0,0
PARP14,0.11353711790393013,0.1308579857564347,0.18272425249169436,0.13296975909908748,0.11046511627906977,0.07316455024569961,0.09322033898305085,0.05081015182407887,0.17105263157894737,0.13762390104714506
HSPBAP1,0.04585152838427948,0.052301423295073556,0.059800664451827246,0.030942630448987807,0.09302325581395349,0.051891185258791404,0.03389830508474576,0.0181500796463597,0.05263157894736842,0.032307957077183605
DIRC2,0.0611353711790393,0.0822941882329061,0.07308970099667775,0.06006353375337493,0.10465116279069768,0.07273605111212082,0.0423728813559322,0.03628384103508987,0.06578947368421052,0.02199841097830211
