gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
UMPS,0.2134260082332209,-0.055474288752388023,0.04,0.13,1
TTYH3,0.1989548647326114,-0.055594038802880164,0.04,0.134,1
UGGT1,0.22311737932157136,-0.05567375698860813,0.04,0.127,1
H2AFY2,0.20761613218712663,-0.05572355796118969,0.08,0.19,1
YAE1D1,0.3342446521706257,-0.055764652349882135,0.04,0.102,1
ZNF704,0.1319267639905039,-0.05578786877414957,0.04,0.157,1
RPS12,0.2004333198721342,-0.05582450219128132,0.96,0.998,1
BROX,0.05979224636724344,-0.0559602390228342,0.12,0.336,1
ZNF674-AS1,0.2917645474917767,-0.05601033857245272,0.04,0.111,1
ZNF506,0.3270900346619,-0.05627999663269785,0.04,0.104,1
RPS2,0.21018366004620676,-0.05629091623261662,1,1,1
MRPL48,0.08905346346165621,-0.056340896147232644,0.12,0.308,1
NME3,0.11735049636243557,-0.0563439448056855,0.36,0.734,1
SNX1,0.06036650419209323,-0.05646842345387132,0.08,0.275,1
DVL2,0.1252609699211086,-0.05669097735694234,0.12,0.294,1
CDC14B,0.24266394492763002,-0.056883033218362605,0.04,0.123,1
ZDHHC12,0.30027866865159303,-0.05693817564706938,0.36,0.59,1
SMG6,0.20863395928702988,-0.05706566054737619,0.08,0.197,1
AZI2,0.09150269862371464,-0.057093691975200145,0.12,0.322,1
PTBP2,0.2878002773348013,-0.0571059807884723,0.04,0.111,1
SHROOM2,0.1989548647326114,-0.05711234287028166,0.04,0.134,1
TOLLIP,0.04672549442525088,-0.057115814459802905,0.12,0.361,1
SAP30L,0.31978089869316506,-0.05719964217087835,0.04,0.104,1
CEPT1,0.20703301229786344,-0.05756696153997744,0.04,0.132,1
TMEM243,0.04597607732445431,-0.05790278293005613,0.16,0.417,1
SLC30A6,0.29672197201390127,-0.05812114920032456,0.04,0.109,1
LRRC37B,0.28517779535549953,-0.058291032861516406,0.04,0.111,1
PDLIM7,0.24127049273054074,-0.05868381604108586,0.52,0.833,1
IMMT,0.28146144214196467,-0.058826361351659306,0.16,0.282,1
TMEM263,0.15039830816248834,-0.058847574751980714,0.2,0.4,1
SLC30A1,0.2944276521104671,-0.059010409508642836,0.04,0.111,1
CAPS,0.12284287116995804,-0.05903347772777165,0.04,0.162,1
ACVR2A,0.26831166756029107,-0.05925695655433637,0.04,0.116,1
RANGRF,0.08322279843727198,-0.05940993592890226,0.08,0.255,1
FAF2,0.12487202082807236,-0.05953030144948851,0.08,0.225,1
MAFG,0.03808610052092949,-0.05960096044051072,0.04,0.227,1
LACTB2,0.16215033475319016,-0.059620057344382915,0.04,0.146,1
ROCK2,0.1338617755937733,-0.05970297301059224,0.04,0.157,1
RING1,0.04956071919183742,-0.059742163955362804,0.08,0.285,1
MAP7D3,0.17401102928124057,-0.05977625974410933,0.04,0.141,1
DCBLD1,0.20703301229786344,-0.05977865520707916,0.04,0.132,1
FOXJ3,0.15651795900539767,-0.059824490951133735,0.04,0.148,1
LINC00954,0.11324207969542759,-0.05992234551428047,0.04,0.167,1
SRSF5,0.24398532965703387,-0.059969691646701406,0.72,0.979,1
FAM122B,0.20510081175048034,-0.05997902737860285,0.04,0.132,1
AMIGO2,0.063882367537028,-0.06003403284862191,0.08,0.271,1
CRIM1,0.07114035877386793,-0.06004917870659349,0.12,0.326,1
MAML2,0.33123712644828723,-0.06007745286233869,0.04,0.102,1
LONRF1,0.31014026863680755,-0.06008667634686175,0.04,0.106,1
FRMD4B,0.06863973042326076,-0.06013609643376572,0.2,0.463,1
LMBR1,0.3342446521706257,-0.060256048313884134,0.04,0.102,1
PSPC1,0.031039793285570858,-0.06026643472971044,0.08,0.312,1
HARS2,0.3045398873932531,-0.06031511122297682,0.04,0.106,1
AMT,0.11852821805597144,-0.06036909253304332,0.04,0.164,1
CKLF,0.04855803573250656,-0.06041159897162135,0.12,0.359,1
POLRMT,0.31014026863680755,-0.06054173884082059,0.04,0.106,1
NDUFB7,0.4880425086759596,-0.06074005306842123,0.72,0.914,1
MORC2-AS1,0.29672197201390127,-0.06076087040309677,0.04,0.109,1
NLN,0.09613210348825457,-0.06076519955487064,0.04,0.176,1
TMEM184C,0.09661053811832768,-0.06092064730022709,0.04,0.176,1
CHD9,0.4849485352394393,-0.0609655258734747,0.48,0.692,1
SIMC1,0.12284284155901716,-0.061055518204040454,0.04,0.162,1
MYCBP,0.11268720044133934,-0.061205769566403,0.04,0.167,1
LTA4H,0.33526067484768457,-0.06129593479517481,0.08,0.16,1
TAF12,0.07586042835010215,-0.061449593719807794,0.12,0.319,1
KLF11,0.23107709708246552,-0.06147062701973592,0.04,0.125,1
CCDC167,0.12156974870704107,-0.061746588563451055,0.08,0.231,1
CSE1L,0.10016421153506075,-0.06175758801007228,0.04,0.174,1
SPRYD4,0.19032285993602804,-0.061793752312609,0.08,0.197,1
REXO2,0.04533224928235614,-0.061847966793605824,0.2,0.502,1
CNOT4,0.05401536803938223,-0.061849442516747566,0.16,0.421,1
RARS2,0.05643917744292447,-0.06199594744260706,0.08,0.278,1
ELK4,0.12344352707045222,-0.062086178993321,0.04,0.162,1
GBA2,0.18197352370489386,-0.062141405639941,0.04,0.139,1
TTC8,0.28171944125259185,-0.06216228016906479,0.04,0.113,1
CCDC90B,0.08445219642483352,-0.06216580526974852,0.16,0.38,1
LINC00893,0.17734958442624468,-0.06221137142750008,0.04,0.141,1
PTPMT1,0.016309993807643395,-0.06236548931631003,0.16,0.488,1
DDOST,0.07664709374611248,-0.06236688242406785,0.2,0.468,1
KBTBD2,0.2878003298728633,-0.06240133935268502,0.04,0.111,1
ATG4B,0.07220449333197217,-0.062456355958616316,0.08,0.264,1
RNASEH2C,0.05971826174556911,-0.062491844243366845,0.36,0.741,1
COMMD7,0.1721355846670298,-0.06256450784110179,0.36,0.637,1
GSK3B,0.11425850315937189,-0.06256926754818012,0.08,0.227,1
OLFM2,0.1173735108910634,-0.06274341644540604,0.04,0.164,1
PSMD12,0.1028368706855087,-0.06274349119367151,0.12,0.306,1
EIF1AD,0.27915762799425986,-0.06275970063440849,0.04,0.113,1
FGF14-AS2,0.32561959541727764,-0.06284135978324615,0.04,0.104,1
USP34,0.10699580934909121,-0.06284526188990114,0.2,0.442,1
TOR1AIP1,0.20406439973916707,-0.06298546936368399,0.12,0.257,1
BCAR1,0.08277633533167292,-0.06301897217751357,0.12,0.324,1
GNS,0.06534252539317886,-0.06302920616232993,0.08,0.271,1
ZBTB25,0.30733163203909114,-0.06306253213324219,0.04,0.106,1
RPL11,0.34086843842109216,-0.06306963052812176,0.96,1,1
PCBP1,0.08551055140101468,-0.06319820386232,0.44,0.819,1
IMPA1,0.14302994103292094,-0.06338521710322875,0.04,0.153,1
LDOC1,0.13521277885349284,-0.06340045980608133,0.12,0.273,1
PHLPP2,0.10435579311304732,-0.06343662945314002,0.04,0.171,1
RBM12,0.0885230021412916,-0.06348469098474446,0.04,0.181,1
YBEY,0.07497406603719077,-0.06353759252412838,0.04,0.19,1
RNF4,0.2525565411325706,-0.06354903683334764,0.08,0.178,1
CCDC137,0.17567439154565212,-0.06359423374359796,0.04,0.141,1
FBXO34,0.27534469469801787,-0.06359806789676963,0.04,0.113,1
SOCS2,0.04026138010870498,-0.06363535870750736,0.08,0.299,1
INTS4,0.3357549966174951,-0.06376393989627825,0.04,0.102,1
TRAPPC8,0.2812743794120445,-0.06379015394464509,0.04,0.111,1
MBTPS1,0.024462319661797707,-0.06381370306501011,0.2,0.525,1
POLR3D,0.13937997793803228,-0.0639384162369401,0.04,0.155,1
MAP4K5,0.08896610629152431,-0.06415379410336908,0.04,0.181,1
RDH5,0.20318175430669588,-0.06430155725737008,0.04,0.132,1
EFEMP2,0.043370176323931545,-0.06431572442969102,0.24,0.556,1
CCDC159,0.09225358684683958,-0.06438054100864829,0.04,0.178,1
SPCS1,0.2984647173972939,-0.06444869553581878,0.48,0.854,1
ICMT,0.07816536707927134,-0.06457883280647797,0.04,0.188,1
COG4,0.11324202397234209,-0.06462322702979101,0.04,0.167,1
YWHAZ,0.18295970539113426,-0.06469685865430042,0.44,0.771,1
RBM14,0.20770365936162083,-0.06471846161816824,0.08,0.192,1
UBE2A,0.027557756116850993,-0.06490845411637758,0.16,0.449,1
SHOC2,0.021911083113856103,-0.06503241835204132,0.08,0.331,1
PANK2,0.10435579311304732,-0.06541105380173928,0.04,0.171,1
MZF1,0.19734186930057532,-0.06551784208238864,0.08,0.197,1
TCTN3,0.22233285029433178,-0.06556270438304107,0.12,0.245,1
OPA1,0.1828378457793614,-0.06559830033795433,0.04,0.139,1
DDX42,0.05117664986391659,-0.06572565139728465,0.12,0.345,1
SPAG9,0.08118224499133149,-0.06573875949570418,0.12,0.312,1
PTPN12,0.1173735108910634,-0.06579447002826933,0.04,0.164,1
CNOT9,0.13321434713777872,-0.06582785833976251,0.04,0.157,1
ORMDL1,0.18259059726395296,-0.06588584372725759,0.36,0.683,1
ODF2L,0.0364397660743286,-0.06591413070267044,0.12,0.37,1
MAIP1,0.31115205520888195,-0.06595742837920379,0.04,0.104,1
RPL7L1,0.15533847940321222,-0.06597890453720512,0.32,0.616,1
UBE4A,0.13256931359166463,-0.0660149105249214,0.04,0.157,1
SOS2,0.14372239196014194,-0.06606191272992112,0.04,0.153,1
HLA-DMA,0.11852818926408087,-0.06616360107249947,0.04,0.164,1
BSG,0.6553926502006517,-0.06622621299423903,0.84,0.949,1
MIR181A1HG,0.15035114475239825,-0.06649315243140719,0.04,0.15,1
CDK19,0.06645570818250014,-0.06653682783214693,0.04,0.197,1
TP53BP2,0.3084827769129917,-0.06666715039393517,0.08,0.164,1
REV3L,0.17056376381431876,-0.06669977618887624,0.2,0.403,1
MCEE,0.21242921236907666,-0.0667475575969744,0.04,0.13,1
SF3B5,0.10218154670556491,-0.06682202647517532,0.4,0.725,1
TRAPPC9,0.25247083763900424,-0.06686701915401586,0.04,0.12,1
CTBP1-DT,0.16958792662734734,-0.0670393906510908,0.04,0.144,1
TRMT2B,0.24104354733757868,-0.06723389080118933,0.04,0.12,1
MMS19,0.16958792662734734,-0.06730656757391579,0.04,0.144,1
PHF5A,0.03575919496261828,-0.067313341197194565,0.16,0.435,1
UBXN7,0.13590399348555093,-0.06740082047103729,0.08,0.215,1
KNOP1,0.21608912640352795,-0.06749304197635148,0.12,0.248,1
C19orf66,0.034893716976934525,-0.06751998482306043,0.04,0.231,1
HCFC1,0.07459607525419851,-0.06752798604616661,0.04,0.19,1
TRMT13,0.16667491952915583,-0.06760918693853929,0.08,0.204,1
HEMK1,0.24443282114719223,-0.06767349780952638,0.04,0.12,1
RB1,0.11268720044133934,-0.0677894294390371,0.04,0.167,1
ZNF394,0.1911828802746091,-0.06782829839170777,0.04,0.137,1
CCDC107,0.04490221187230854,-0.06830548389405505,0.08,0.292,1
NECTIN1,0.044692580518531,-0.06845647314928333,0.08,0.292,1
ZBTB44,0.13544554546633597,-0.06865288224113664,0.16,0.363,1
ATMIN,0.17734958442624468,-0.06870996300453062,0.04,0.141,1
ATP6V0E2,0.24556997873192962,-0.06872961322033762,0.04,0.12,1
METAP2,0.12164475916888083,-0.0688094775087974,0.32,0.632,1
SRD5A3,0.18197352370489386,-0.06897619236550093,0.04,0.139,1
ZNF785,0.09518092337417307,-0.06902414020183861,0.04,0.176,1
ASB8,0.15352092499972603,-0.0690751432529538,0.08,0.206,1
MMAB,0.017774659905963015,-0.06937713725707678,0.04,0.266,1
ZCCHC8,0.32527469268809134,-0.06953914052349003,0.04,0.102,1
SIVA1,0.14252952308766342,-0.06956801956521885,0.36,0.641,1
RPL9,0.4789992108988388,-0.06957593928882178,1,0.998,1
ALG8,0.12792858440561958,-0.06972208639100541,0.04,0.16,1
ZMAT5,0.07736420419967856,-0.06979798974216661,0.08,0.259,1
DBI,0.1328008378770609,-0.06981806909259736,0.36,0.657,1
HEATR1,0.288666720294238,-0.06990262741112366,0.04,0.109,1
CPTP,0.06339110228959795,-0.07027084743396972,0.04,0.199,1
ITSN2,0.030296106774469624,-0.07027243019338525,0.08,0.299,1
CNIH4,0.1057433950184327,-0.07035860325239712,0.16,0.375,1
RRAS,0.061728274900068617,-0.07038038268741775,0.12,0.345,1
ZNF205,0.16958792662734734,-0.07043739484225965,0.04,0.144,1
FUT8,0.09271404348129743,-0.07047871716806073,0.04,0.178,1
KIAA0040,0.19892705902094215,-0.07053436816256758,0.08,0.197,1
CCDC124,0.07082257761785844,-0.07061541258927118,0.24,0.519,1
PTAR1,0.10384146298283271,-0.07066335089499043,0.04,0.171,1
DNAJC2,0.15391455362597536,-0.07074754774481612,0.12,0.271,1
CNOT11,0.2990070540374401,-0.07076419067645712,0.04,0.106,1
TOGARAM1,0.03979186078120115,-0.07082508287964229,0.12,0.345,1
MSRB1,0.09396537257001922,-0.07104424169483481,0.12,0.312,1
GSTA3,0.3111519994159705,-0.07108996534678687,0.04,0.104,1
IFT122,0.21949740357941194,-0.07110344630065452,0.08,0.19,1
VIM-AS1,0.24556997873192962,-0.0711852325782105,0.04,0.12,1
MAN2C1,0.17447440782049775,-0.07124686856137227,0.08,0.206,1
NXT1,0.08107149840727333,-0.0712542388789763,0.12,0.322,1
NAA15,0.07497406603719077,-0.07126257781433473,0.04,0.19,1
GNG5,0.2848209994463689,-0.07137591405542532,0.68,0.933,1
GARS,0.07190538209975074,-0.07144806657484634,0.04,0.192,1
FSCN1,0.2191755884293824,-0.07166246526722375,0.12,0.25,1
DYNLRB1,0.302864877601848,-0.07170439370866033,0.6,0.903,1
RPL18,0.8879018628962442,-0.07170724413985496,0.92,1,1
RAB5B,0.05443866787353783,-0.07173020701928084,0.16,0.405,1
SHLD2,0.10066127056718789,-0.0717949425006367,0.04,0.174,1
AMN1,0.3252747495861149,-0.0718717935091504,0.04,0.102,1
HNRNPUL1,0.08930498156565443,-0.07196006657777188,0.28,0.544,1
STK40,0.07190540168611366,-0.07199492702121132,0.04,0.192,1
YTHDC1,0.15177958080056098,-0.0720069323144118,0.24,0.468,1
AP3S2,0.29672197201390127,-0.0721092942960659,0.04,0.109,1
CDK13,0.11078916912757561,-0.07212551264502146,0.08,0.234,1
DPF3,0.09917596528435946,-0.07212707017795009,0.04,0.174,1
BORCS7,0.2516452656888783,-0.07220646709944134,0.32,0.572,1
UPF1,0.2774073862825695,-0.07231325160234989,0.04,0.111,1
TMEM223,0.0742570576853143,-0.07240786325080772,0.12,0.333,1
PIR,0.25380719343172814,-0.0725842982794759,0.04,0.116,1
AMPD2,0.27282257477861993,-0.07262717017164332,0.04,0.113,1
NOL9,0.31115205520888195,-0.07304051433334867,0.04,0.104,1
ZCCHC10,0.023200636668929363,-0.07305547105293697,0.08,0.326,1
CASC3,0.04190132706271463,-0.07306503734272873,0.08,0.294,1
CHD7,0.18400023922667758,-0.07309565323924572,0.28,0.475,1
MINDY2,0.055923620868038745,-0.0731609191204231,0.08,0.278,1
NUDT3,0.17209895137129305,-0.07319472539957789,0.16,0.329,1
VHL,0.25353806394663114,-0.07329622841838884,0.08,0.178,1
MEMO1,0.09966911139914342,-0.07335746737199991,0.04,0.174,1
PRDX1,0.09170065280533374,-0.07336130539873431,0.4,0.789,1
EVL,0.090997468301403,-0.0734138855300979,0.08,0.241,1
NPEPPS,0.03673041148784489,-0.07346430093004497,0.16,0.426,1
GTF2E2,0.10184931310164722,-0.0734671618972551,0.08,0.238,1
PRTG,0.2179663685123511,-0.07363505271581926,0.04,0.127,1
ZKSCAN8,0.31257942901150404,-0.0737311456235577,0.04,0.104,1
MYL6,0.3568940651201774,-0.07383277144151279,0.92,0.998,1
LYPLA2,0.05759445891831863,-0.07396703604325788,0.08,0.273,1
CCDC71,0.0853612599450844,-0.07398781855507938,0.04,0.183,1
GANAB,0.09181238548946045,-0.07421820673627927,0.12,0.317,1
CAPN2,0.11614917197399319,-0.07423935042617702,0.28,0.572,1
BRAF,0.21290139704967934,-0.07428433131837174,0.04,0.127,1
SLMAP,0.13574576332313457,-0.0743858678627693,0.08,0.222,1
ATF6B,0.03224231118049668,-0.07447367820224982,0.2,0.53,1
ESD,0.18906881461815,-0.07473046279834539,0.44,0.796,1
KAZN,0.2179663685123511,-0.07478143487187117,0.04,0.127,1
VPS51,0.1148514932124507,-0.07484398368388567,0.2,0.426,1
ZC3H7B,0.18746319747710832,-0.07485547305773754,0.08,0.201,1
XPOT,0.07497406603719077,-0.07486552454901974,0.04,0.19,1
TMA16,0.14349911108827046,-0.07505789467635465,0.12,0.282,1
PWWP2A,0.12792858440561958,-0.07507965599565955,0.04,0.16,1
SMIM12,0.16648769211826436,-0.07513105993335456,0.12,0.271,1
HPF1,0.02742392604235831,-0.07516034445408842,0.08,0.317,1
USP46,0.060459003332127545,-0.07516498803827687,0.04,0.201,1
ZNF652,0.10039759813856897,-0.0753183834814414,0.08,0.236,1
SPCS2,0.10482216112357698,-0.07534339486712405,0.36,0.722,1
STIM2,0.202125320789096,-0.07540638254688162,0.08,0.197,1
SH3BP1,0.16215033475319016,-0.0755575437001117,0.04,0.146,1
ARL15,0.18407250624602228,-0.07566257112333348,0.04,0.137,1
COA1,0.07174092977698616,-0.07567392470559287,0.2,0.461,1
TPM3,0.006192881348925475,-0.0757236573088036,0.2,0.588,1
R3HDM1,0.07154187646778966,-0.07576581030881296,0.04,0.192,1
SCAMP1-AS1,0.052567031341891744,-0.07582380378630299,0.08,0.282,1
CPSF3,0.1550235540118914,-0.0758270173550051,0.04,0.148,1
ZNF790,0.2597829967231702,-0.07585082604414278,0.04,0.116,1
SNAP47,0.0950997330319473,-0.07585680142668805,0.12,0.312,1
TRIB1,0.14924314693720772,-0.07616752424209416,0.08,0.208,1
TCOF1,0.08107552070553084,-0.07617594340177103,0.04,0.185,1
PEG10,0.2751634651900174,-0.07624310355919595,0.4,0.616,1
IAH1,0.07824289563565161,-0.07628082348077841,0.16,0.398,1
CYB5R2,0.255513922993718,-0.0764081559400203,0.04,0.118,1
PDE9A,0.288666720294238,-0.0765579298447219,0.04,0.109,1
RPA1,0.2846948811590975,-0.07657427956116591,0.04,0.109,1
HNRNPA1L2,0.06371560073017833,-0.07696012698828936,0.04,0.199,1
NEIL2,0.2913352657969303,-0.07704950251969059,0.04,0.109,1
TOP1,0.1001095384356407,-0.07718882550994488,0.2,0.435,1
MRPS15,0.016844988573647027,-0.07751888167372811,0.16,0.498,1
FBXL5,0.03429524411949671,-0.07761582003361611,0.12,0.38,1
GTF2H2C,0.31014026863680755,-0.07762692714804342,0.04,0.106,1
FXR2,0.26050679185670156,-0.07763696169005391,0.08,0.174,1
FPGS,0.09225358684683958,-0.07773231399988978,0.04,0.178,1
SUMO3,0.03791194368358578,-0.07775257082288456,0.28,0.616,1
SEL1L,0.05489407809716413,-0.07785653937090309,0.2,0.5,1
APTX,0.09271401959888836,-0.07797964158112031,0.04,0.178,1
RPL23,0.5851163295160577,-0.07800796466136806,0.96,0.991,1
ARPC1A,0.03152150385806191,-0.07816869627357204,0.28,0.609,1
EED,0.16958792662734734,-0.07818532172800795,0.04,0.144,1
SLC30A5,0.0849872514219833,-0.07830938630924533,0.12,0.315,1
TAGLN2,0.07829116032284891,-0.07833766762710381,0.28,0.574,1
ARHGEF9,0.10384143685838557,-0.07841438988899763,0.04,0.171,1
NRGN,0.13870791791556747,-0.07852697466146867,0.04,0.155,1
ABHD13,0.10016421153506075,-0.0785280220970527,0.04,0.174,1
MED23,0.23710787506903763,-0.07854977507901435,0.04,0.123,1
EIF2B4,0.10066127056718789,-0.07870724066382248,0.04,0.174,1
FBXO25,0.05854964733838032,-0.07878501080743666,0.04,0.204,1
MED25,0.07535361952618391,-0.07883156493400406,0.04,0.19,1
IREB2,0.025200249379684552,-0.07891432732338044,0.08,0.324,1
RNF113A,0.10016421153506075,-0.07896716910930393,0.04,0.174,1
ANKFY1,0.27282257477861993,-0.07897900230696221,0.04,0.113,1
MSRB2,0.012251961694888631,-0.07900834745980895,0.08,0.361,1
POLR2K,0.24578840477488909,-0.07913528540492543,0.44,0.743,1
PPM1B,0.05820387118773014,-0.07949829773349154,0.08,0.275,1
CEP68,0.09565554231852916,-0.07955162403941415,0.04,0.176,1
APC,0.13137460295987485,-0.07957360570689836,0.08,0.225,1
RHOQ,0.2880287034466624,-0.07962050435331847,0.08,0.167,1
OGT,0.1660932767841501,-0.07997066629588889,0.16,0.324,1
CDK12,0.12468403374401353,-0.07999713766777883,0.12,0.289,1
LANCL2,0.13256934496166012,-0.08002026080591809,0.04,0.157,1
CNEP1R1,0.13256934496166012,-0.08006330439803863,0.04,0.157,1
RNF24,0.23992113047783872,-0.0803487669974187,0.04,0.12,1
RAB6B,0.125530128073903,-0.08044935011185575,0.08,0.227,1
CIRBP,0.3028556365106525,-0.08045698241373067,1,1,1
PIN1,0.08765236864507943,-0.08050127848686983,0.36,0.676,1
MRRF,0.14904788942746036,-0.080600431106964,0.08,0.215,1
MBD4,0.12379203740781994,-0.08060809106062383,0.12,0.278,1
JKAMP,0.09688770361578343,-0.08065582663336912,0.16,0.368,1
GPI,0.049370554229091104,-0.08069512660666833,0.04,0.213,1
BIRC6,0.060229655342445516,-0.08078834667906992,0.16,0.394,1
EXOSC5,0.3183292244348527,-0.08086708643065299,0.08,0.157,1
PLEKHJ1,0.04427504711126231,-0.08087049977202854,0.16,0.431,1
NRBF2,0.06273372562485503,-0.08095741573280052,0.08,0.271,1
SDHAF3,0.011665280289007844,-0.0811182096895261,0.04,0.287,1
WDR74,0.0956555668470853,-0.08122113269802664,0.04,0.176,1
BIVM,0.17484123397217788,-0.08122669059701511,0.04,0.141,1
MPV17L2,0.2899989268150773,-0.08143874831820612,0.04,0.109,1
COA4,0.00787493029328631,-0.081441059577396,0.2,0.62,1
DDX41,0.17958641323639668,-0.0815212745427244,0.12,0.255,1
POMGNT1,0.1256528057751648,-0.08159446073216098,0.12,0.289,1
OGFR,0.049370554229091104,-0.08163088654045009,0.04,0.213,1
PLCD3,0.07777240274065628,-0.08163232379531052,0.04,0.188,1
NENF,0.09271404348129743,-0.08171594968784102,0.04,0.178,1
NPM1,0.25127760194977533,-0.08175755214978597,0.68,0.958,1
COX14,0.05142264413374172,-0.0818691970448111,0.4,0.815,1
USP37,0.2526236081999443,-0.0818779171871323,0.04,0.116,1
CSTF1,0.2026457599151332,-0.0819197412155943,0.04,0.13,1
RAD1,0.08808165551454394,-0.08196506766918465,0.04,0.181,1
SWI5,0.04117158676256863,-0.0819855695004808,0.08,0.296,1
DHDDS,0.17685115270342788,-0.08201094100172364,0.04,0.139,1
RANBP3,0.09067459466561631,-0.082046752101335,0.12,0.315,1
SNRNP25,0.06645570818250014,-0.08211330982168655,0.04,0.197,1
THOC6,0.37457042957324854,-0.08216203892264337,0.08,0.148,1
PIH1D1,0.03789361722928658,-0.08219769507576813,0.16,0.451,1
LIMS1,0.11015086722357978,-0.08224019133227944,0.2,0.435,1
TAF1,0.26906910743512386,-0.08225710786398452,0.04,0.113,1
MOV10,0.2531597395242826,-0.0823082174838878,0.04,0.118,1
ANKRD10,0.09862409817341279,-0.08230854602634263,0.12,0.299,1
TMEM167A,0.019928328421463797,-0.08248575951769788,0.16,0.481,1
CLIP1,0.20406069432050566,-0.08251359352961768,0.12,0.252,1
ZNF521,0.26535124219897127,-0.08253710903750167,0.04,0.113,1
BCL2L2,0.05854966393001253,-0.08258678955614235,0.04,0.204,1
UQCRB,0.24144875167221252,-0.08264524912472293,0.68,0.963,1
FARP1,0.054471913671541645,-0.08268492602100408,0.08,0.28,1
EIF2B2,0.2114357400519475,-0.08272755138257745,0.04,0.13,1
ZC3H7A,0.05350057542569463,-0.08278172094885361,0.04,0.208,1
FAM49B,0.21377864815698908,-0.08290278310814697,0.12,0.252,1
ARFGAP1,0.18760282773614134,-0.08303759318042572,0.04,0.137,1
MAPKAPK5,0.04541539567838893,-0.08309859101701189,0.08,0.287,1
IDS,0.03520975021514539,-0.08364350272702098,0.08,0.306,1
PCID2,0.07190540168611366,-0.08364677022199579,0.04,0.192,1
EMC10,0.19792377990294507,-0.08373326749440335,0.44,0.815,1
SGPL1,0.15677822931060248,-0.08374597324004451,0.12,0.269,1
SH3BGRL2,0.15280241835189007,-0.08385005038614596,0.04,0.148,1
HDDC2,0.05703908761000028,-0.08389264867326451,0.24,0.558,1
